user_id,region,college,major,social_position,month,weekday,hour,DB
U1202,R01,C0014,M04,S005,9.0,7,11,DB018
U0138,R01,C0001,M04,S006,9.0,7,11,DB026
U3058,R01,C0001,M08,S006,9.0,7,11,DB050
U3618,R01,C0015,M03,S004,9.0,7,11,DB065
U0133,R01,C0012,M09,S004,9.0,7,11,DB031
U0133,R01,C0012,M09,S004,9.0,7,12,DB018
U2289,R01,C0012,M09,S004,9.0,7,30,DB031
U0133,R01,C0012,M09,S004,9.0,7,12,DB048
U3375,R01,C0002,M07,S005,9.0,7,12,DB031
U3576,R01,C0018,M07,S001,9.0,7,12,DB039
U1373,R01,C0003,M01,S005,9.0,7,12,DB044
U0509,R01,C0018,M07,S004,9.0,7,13,DB039
U1373,R01,C0003,M01,S005,9.0,7,13,DB020
U1373,R01,C0003,M01,S005,9.0,7,13,DB020
U1373,R01,C0003,M01,S005,9.0,7,13,DB020
U1373,R01,C0003,M01,S005,9.0,7,13,DB048
U1373,R01,C0003,M01,S005,9.0,7,13,DB060
U1373,R01,C0003,M01,S005,9.0,7,13,DB060
U1137,R01,C0025,M05,S004,9.0,7,14,DB018
U1137,R01,C0025,M05,S004,9.0,7,14,DB018
U2478,R01,C0033,M08,S002,9.0,7,14,DB060
U3619,R01,C0001,M09,S006,9.0,7,14,DB031
U3619,R01,C0001,M09,S006,9.0,7,14,DB018
U0133,R01,C0012,M09,S004,9.0,7,14,DB018
U0133,R01,C0012,M09,S004,9.0,7,15,DB030
U0115,R01,C0026,M03,S005,9.0,7,15,DB059
U3267,R01,C0001,M05,S006,9.0,7,15,DB031
U0115,R01,C0026,M03,S005,9.0,7,15,DB065
U3267,R01,C0001,M05,S006,9.0,7,15,DB018
U0735,R01,C0015,M03,S004,9.0,7,15,DB065
U3065,R01,C0003,M01,S005,9.0,7,15,DB044
U3065,R01,C0003,M01,S005,9.0,7,16,DB048
U3065,R01,C0003,M01,S005,9.0,7,16,DB048
U3065,R01,C0003,M01,S005,9.0,7,16,DB031
U3065,R01,C0003,M01,S005,9.0,7,16,DB051
U0735,R01,C0015,M03,S004,9.0,7,16,DB065
U3065,R01,C0003,M01,S005,9.0,7,16,DB020
U3065,R01,C0003,M01,S005,9.0,7,16,DB020
U3065,R01,C0003,M01,S005,9.0,7,16,DB020
U3065,R01,C0003,M01,S005,9.0,7,30,DB020
U0482,R01,C0002,M04,S005,9.0,7,18,DB072
U0482,R01,C0002,M04,S005,9.0,7,18,DB048
U3065,R01,C0003,M01,S005,9.0,7,20,DB021
U3058,R01,C0001,M08,S006,9.0,7,21,DB051
U0724,R01,C0015,M03,S004,9.0,7,21,DB065
U2388,R01,C0001,M03,S005,9.0,7,21,DB065
U3576,R01,C0018,M07,S001,9.0,7,21,DB039
U2255,R01,C0001,M05,S005,9.0,7,30,DB020
U3081,R01,C0004,UNKNOWN,S004,9.0,7,21,DB048
U3081,R01,C0004,M08,S004,9.0,7,21,DB031
U2255,R01,C0001,M05,S005,9.0,7,22,DB020
U2255,R01,C0001,M05,S005,9.0,7,22,DB020
U0138,R01,C0001,M04,S006,9.0,7,22,DB031
U3621,R01,C0001,M03,S005,9.0,7,22,DB048
U2894,R01,C0002,M09,S005,9.0,7,22,DB048
U2894,R01,C0002,M09,S005,9.0,7,22,DB048
U2894,R01,C0002,M09,S005,9.0,7,22,DB031
U3081,R01,C0004,M08,S004,9.0,7,22,DB048
U3081,R01,C0004,M08,S004,9.0,7,22,DB031
U3081,R01,C0004,M08,S004,9.0,7,23,DB048
U1211,R01,C0001,M04,S005,9.0,7,23,DB018
U3610,R01,C0006,M11,S004,9.0,7,23,DB061
U1211,R01,C0001,M04,S005,9.0,7,23,DB018
U3622,R01,C0035,M04,S004,9.0,7,23,DB031
U2255,R01,C0001,M05,S005,9.0,7,23,DB031
U3528,R01,C0007,M04,S005,9.0,7,23,DB051
U3622,R01,C0035,M04,S004,9.0,7,23,DB018
U1211,R01,C0001,M04,S005,9.0,1,3,DB049
U1211,R01,C0001,M04,S005,9.0,1,3,DB049
U0091,R01,C0001,M04,S006,9.0,1,4,DB018
U3528,R01,C0007,M04,S005,9.0,1,30,DB048
U3528,R01,C0007,M04,S005,9.0,1,5,DB048
U3528,R01,C0007,M04,S005,9.0,1,5,DB048
U0138,R01,C0001,M04,S006,9.0,1,8,DB048
U2437,R01,C0014,M04,S005,9.0,1,9,DB031
U0497,R01,C0015,M03,S004,9.0,1,10,DB059
U0497,R01,C0015,M03,S004,9.0,1,10,DB059
U3623,R01,C0001,UNKNOWN,S006,9.0,1,11,DB005
U2098,R01,C0043,M07,S004,9.0,1,12,DB072
U2098,R01,C0043,M07,S004,9.0,1,12,DB033
U1287,R01,C0005,M06,S004,9.0,1,13,DB060
U1287,R01,C0005,M06,S004,9.0,1,13,DB051
U0138,R01,C0001,M04,S006,9.0,1,13,DB048
U0138,R01,C0001,M04,S006,9.0,1,13,DB048
U0138,R01,C0001,M04,S006,9.0,1,13,DB031
U0138,R01,C0001,M04,S006,9.0,1,13,DB018
U2894,R01,C0002,M09,S005,9.0,1,14,DB048
U2894,R01,C0002,M09,S005,9.0,1,14,DB048
U3528,R01,C0007,M04,S005,9.0,1,14,DB048
U3528,R01,C0007,M04,S005,9.0,1,14,DB048
U3528,R01,C0007,M04,S005,9.0,1,14,DB048
U3528,R01,C0007,M04,S005,9.0,1,14,DB048
U0958,R01,C0001,M04,S005,9.0,1,14,DB052
U0958,R01,C0001,M04,S005,9.0,1,14,DB052
U0958,R01,C0001,M04,S005,9.0,1,14,DB048
U0958,R01,C0001,M04,S005,9.0,1,14,DB048
U0958,R01,C0001,M04,S005,9.0,1,14,DB031
U0904,R01,C0001,M04,S005,9.0,1,15,DB018
U3488,R01,C0001,M09,S005,9.0,1,15,DB048
U3488,R01,C0001,M09,S005,9.0,1,15,DB031
U3488,R01,C0001,M09,S005,9.0,1,15,DB031
U3488,R01,C0001,M09,S005,9.0,1,15,DB018
U3488,R01,C0001,M09,S005,9.0,1,15,DB048
U2478,R01,C0033,M08,S002,9.0,1,16,DB051
U3455,R01,C0001,M05,S006,9.0,1,16,DB031
U3340,R01,C0001,M02,S006,9.0,1,17,DB051
U0154,R01,C0001,M11,S006,9.0,1,18,DB020
U0154,R01,C0001,M11,S006,9.0,1,18,DB020
U0154,R01,C0001,M11,S006,9.0,1,18,DB020
U0154,R01,C0001,M11,S006,9.0,1,18,DB051
U2388,R01,C0001,M03,S005,9.0,1,18,DB065
U0623,R01,C0001,M04,S005,9.0,1,18,DB031
U0623,R01,C0001,M04,S005,9.0,1,18,DB018
U2557,R01,C0001,M04,S006,9.0,1,19,DB031
U2557,R01,C0001,M04,S006,9.0,1,19,DB048
U2557,R01,C0001,M04,S006,9.0,1,19,DB030
U3611,R01,C0001,M09,S005,9.0,1,19,DB018
U2557,R01,C0001,M04,S006,9.0,1,20,DB025
U3488,R01,C0001,M09,S005,9.0,1,20,DB048
U3488,R01,C0001,M09,S005,9.0,1,20,DB048
U3488,R01,C0001,M09,S005,9.0,1,20,DB031
U0154,R01,C0001,M11,S006,9.0,1,21,DB051
U3375,R01,C0002,M07,S005,9.0,1,21,DB039
U1351,R01,C0001,M04,S006,9.0,1,21,DB018
U1938,R01,C0003,M01,S005,9.0,1,21,DB048
U1938,R01,C0003,M01,S005,9.0,1,21,DB048
U1957,R01,C0037,M04,S005,9.0,1,21,DB048
U1957,R01,C0037,M04,S005,9.0,1,21,DB048
U1957,R01,C0037,M04,S005,9.0,1,21,DB048
U1957,R01,C0037,M04,S005,9.0,1,21,DB048
U1957,R01,C0037,M04,S005,9.0,1,21,DB031
U3375,R01,C0002,M07,S005,9.0,1,21,DB012
U0745,R01,C0001,M04,S006,9.0,1,21,DB052
U1351,R01,C0001,M04,S006,9.0,1,21,DB031
U0745,R01,C0001,M04,S006,9.0,1,21,DB031
U0745,R01,C0001,M04,S006,9.0,1,21,DB048
U0745,R01,C0001,M04,S006,9.0,1,21,DB048
U0745,R01,C0001,M04,S006,9.0,1,21,DB018
U0745,R01,C0001,M04,S006,9.0,1,21,DB018
U0621,R01,C0001,M09,S005,9.0,1,21,DB031
U1938,R01,C0003,M01,S005,9.0,1,21,DB049
U1938,R01,C0003,M01,S005,9.0,1,21,DB049
U0744,R01,C0035,M04,S004,9.0,1,22,DB031
U3614,R01,C0018,M07,S004,9.0,1,22,DB039
U3614,R01,C0018,M07,S004,9.0,1,22,DB039
U3625,R01,C0001,M11,S005,9.0,1,23,DB048
U3626,R01,C0001,M04,S005,9.0,1,23,DB031
U3529,R01,C0006,M11,S004,9.0,1,23,DB060
U3529,R01,C0006,M11,S004,9.0,1,23,DB060
U0509,R01,C0018,M07,S004,9.0,1,23,DB039
U3625,R01,C0001,M11,S005,9.0,1,23,DB031
U1684,R01,C0027,M08,S005,9.0,2,0,DB038
U0847,R01,C0005,M06,S004,9.0,2,0,DB031
U0847,R01,C0005,M06,S004,9.0,2,0,DB048
U0847,R01,C0005,M06,S004,9.0,2,0,DB048
U3296,R01,C0001,M08,S006,9.0,2,0,DB002
U0623,R01,C0001,M04,S005,9.0,2,0,DB048
U0623,R01,C0001,M04,S005,9.0,2,0,DB048
U0623,R01,C0001,M04,S005,9.0,2,0,DB031
U0623,R01,C0001,M04,S005,9.0,2,0,DB031
U0623,R01,C0001,M04,S005,9.0,2,0,DB018
U3020,R02,C0046,M04,S007,9.0,2,1,DB018
U3576,R01,C0018,M07,S001,9.0,2,1,DB039
U1348,R01,C0002,M09,S005,9.0,2,1,DB018
U0847,R01,C0005,M06,S004,9.0,2,1,DB031
U0847,R01,C0005,M06,S004,9.0,2,1,DB048
U2986,R01,C0001,M09,S004,9.0,2,2,DB064
U2986,R01,C0001,M09,S004,9.0,2,2,DB048
U3576,R01,C0018,M07,S001,9.0,2,2,DB039
U3576,R01,C0018,M07,S001,9.0,2,2,DB039
U0497,R01,C0015,M03,S004,9.0,2,4,DB065
U2998,R02,C0046,M04,S007,9.0,2,4,DB031
U0138,R01,C0001,M04,S006,9.0,2,7,DB047
U0138,R01,C0001,M04,S006,9.0,2,7,DB048
U0138,R01,C0001,M04,S006,9.0,2,7,DB049
U0138,R01,C0001,M04,S006,9.0,2,7,DB020
U0154,R01,C0001,M11,S006,9.0,2,8,DB020
U0154,R01,C0001,M11,S006,9.0,2,8,DB020
U0154,R01,C0001,M11,S006,9.0,2,9,DB051
U3546,R01,C0054,M10,S002,9.0,2,10,DB018
U3537,R01,C0001,M09,S006,9.0,2,10,DB044
U3628,R01,C0008,M09,S004,9.0,2,10,DB031
U3065,R01,C0003,M01,S005,9.0,2,10,DB044
U3065,R01,C0003,M01,S005,9.0,2,10,DB020
U3065,R01,C0003,UNKNOWN,S005,9.0,2,10,DB020
U3065,R01,C0003,M01,S005,9.0,2,10,DB020
U3615,R01,C0025,M05,S008,9.0,2,10,DB042
U0154,R01,C0001,M11,S006,9.0,2,10,DB060
U3615,R01,C0025,M05,S008,9.0,2,11,DB020
U1290,R01,C0001,M11,S005,9.0,2,11,DB031
U1290,R01,C0001,M11,S005,9.0,2,11,DB048
U1290,R01,C0001,M11,S005,9.0,2,11,DB048
U1290,R01,C0001,M11,S005,9.0,2,11,DB048
U1290,R01,C0001,M11,S005,9.0,2,11,DB048
U2658,R01,C0025,M05,S004,9.0,2,11,DB031
U3627,R01,C0006,M11,S004,9.0,2,12,DB018
U3576,R01,C0018,M07,S001,9.0,2,12,DB039
U3628,R01,C0008,M09,S004,9.0,2,12,DB031
U1449,R01,C0006,M11,S004,9.0,2,12,DB031
U1679,R01,C0001,M06,S005,9.0,2,12,DB048
U2117,R01,C0014,UNKNOWN,S005,9.0,2,12,DB018
U0111,R01,C0001,M04,S006,9.0,2,13,DB031
U3612,R01,C0020,M04,S004,9.0,2,13,DB018
U0138,R01,C0001,M04,S006,9.0,2,13,DB049
U0138,R01,C0001,M04,S006,9.0,2,13,DB051
U2043,R01,C0001,M05,S005,9.0,2,13,DB048
U1389,R01,C0005,M06,S004,9.0,2,13,DB018
U1389,R01,C0005,M06,S004,9.0,2,13,DB018
U3415,R01,C0015,M03,S004,9.0,2,14,DB065
U1740,R01,C0002,M05,S005,9.0,2,14,DB048
U1740,R01,C0002,M05,S005,9.0,2,14,DB048
U1740,R01,C0002,M05,S005,9.0,2,14,DB031
U1740,R01,C0002,M05,S005,9.0,2,14,DB044
U2043,R01,C0001,M05,S005,9.0,2,14,DB048
U1127,R01,C0001,M09,S005,9.0,2,14,DB044
U1137,R01,C0025,M05,S004,9.0,2,14,DB031
U1418,R01,C0001,M05,S006,9.0,2,15,DB031
U3631,R01,C0001,M05,S006,9.0,2,15,DB024
U3627,R01,C0006,M11,S004,9.0,2,15,DB031
U1740,R01,C0002,M05,S005,9.0,2,15,DB048
U0168,R01,C0033,M08,S002,9.0,2,16,DB048
U0168,R01,C0033,UNKNOWN,S002,9.0,2,16,DB048
U3515,R01,C0015,M03,S004,9.0,2,16,DB065
U3633,R01,C0020,M04,S004,9.0,2,16,DB018
U3633,R01,C0020,M04,S004,9.0,2,16,DB018
U0929,R01,C0015,M03,S001,9.0,2,16,DB065
U0411,R01,C0040,M11,S008,9.0,2,16,DB031
U0070,R01,C0008,M09,S007,9.0,2,17,DB031
U0070,R01,C0008,M09,S007,9.0,2,17,DB031
U0070,R01,C0008,M09,S007,9.0,2,17,DB018
U0070,R01,C0008,M09,S007,9.0,2,17,DB018
U3634,R01,C0002,M09,S005,9.0,2,17,DB048
U3348,R01,C0001,M11,S005,9.0,2,17,DB051
U3231,R01,C0035,M01,S004,9.0,2,17,DB020
U3348,R01,C0001,M11,S005,9.0,2,17,DB061
U3348,R01,C0001,M11,S005,9.0,2,17,DB061
U3231,R01,C0035,M01,S004,9.0,2,17,DB052
U3627,R01,C0006,M11,S004,9.0,2,18,DB031
U3348,R01,C0001,M11,S005,9.0,2,18,DB055
U2989,R01,C0037,M04,S005,9.0,2,30,DB048
U3231,R01,C0035,M01,S004,9.0,2,18,DB020
U3348,R01,C0001,UNKNOWN,S005,9.0,2,18,DB060
U3348,R01,C0001,M11,S005,9.0,2,18,DB060
U0438,R01,C0001,M09,S005,9.0,2,18,DB018
U0438,R01,C0001,M09,S005,9.0,2,18,DB031
U1719,R01,C0035,M04,S004,9.0,2,18,DB031
U1719,R01,C0035,M04,S004,9.0,2,18,DB018
U3528,R01,C0007,M04,S005,9.0,2,18,DB048
U2098,R01,C0043,M07,S004,9.0,2,19,DB033
U3635,R01,C0015,M03,S004,9.0,2,19,DB014
U3635,R01,C0015,M03,S004,9.0,2,19,DB014
U2908,R01,C0008,M09,S004,9.0,2,19,DB031
U0085,R01,C0018,M07,S004,9.0,2,19,DB039
U3636,R01,C0001,M05,S005,9.0,2,19,DB048
U3637,R01,C0008,M09,S004,9.0,2,19,DB031
U2908,R01,C0008,M09,S004,9.0,2,19,DB031
U3631,R01,C0001,M05,S006,9.0,2,19,DB044
U3638,R01,C0001,M11,S008,9.0,2,19,DB020
U3638,R01,C0001,M11,S008,9.0,2,19,DB020
U2986,R01,C0001,M09,S004,9.0,2,19,DB031
U3631,R01,C0001,M05,S006,9.0,2,19,DB002
U2986,R01,C0001,M09,S004,9.0,2,19,DB048
U3639,R01,C0001,M04,S006,9.0,2,19,DB031
U3638,R01,C0001,M11,S008,9.0,2,30,DB044
U3631,R01,C0001,M05,S006,9.0,2,19,DB049
U3631,R01,C0001,M05,S006,9.0,2,19,DB049
U3631,R01,C0001,M05,S006,9.0,2,19,DB049
U3631,R01,C0001,M05,S006,9.0,2,19,DB049
U3631,R01,C0001,M05,S006,9.0,2,19,DB049
U3631,R01,C0001,M05,S006,9.0,2,19,DB049
U3631,R01,C0001,M05,S006,9.0,2,19,DB049
U3631,R01,C0001,M05,S006,9.0,2,20,DB060
U3515,R01,C0015,M03,S004,9.0,2,20,DB065
U3627,R01,C0006,M11,S004,9.0,2,20,DB031
U3427,R01,C0018,M07,S004,9.0,2,20,DB039
U2023,R01,C0035,M04,S004,9.0,2,20,DB018
U2023,R01,C0035,M04,S004,9.0,2,20,DB018
U0168,R01,C0033,M08,S002,9.0,2,20,DB048
U0168,R01,C0033,M08,S002,9.0,2,20,DB048
U0474,R01,C0035,M04,S004,9.0,2,21,DB031
U0430,R01,C0008,M09,S004,9.0,2,21,DB031
U3415,R01,C0015,M03,S004,9.0,2,21,DB065
U3415,R01,C0015,M03,S004,9.0,2,21,DB065
U0453,R01,C0001,M05,S006,9.0,2,21,DB031
U3348,R01,C0001,M11,S005,9.0,2,21,DB051
U0383,R01,C0001,M04,S005,9.0,2,22,DB044
U3348,R01,C0001,M11,S005,9.0,2,22,DB060
U0216,R01,C0001,M03,S006,9.0,2,22,DB048
U0216,R01,C0001,M03,S006,9.0,2,22,DB031
U3348,R01,C0001,M11,S005,9.0,2,22,DB061
U3348,R01,C0001,M11,S005,9.0,2,22,DB061
U0216,R01,C0001,M03,S006,9.0,2,22,DB018
U0383,R01,C0001,M04,S005,9.0,2,22,DB020
U0383,R01,C0001,M04,S005,9.0,2,22,DB020
U0216,R01,C0001,M03,S006,9.0,2,22,DB048
U0216,R01,C0001,M03,S006,9.0,2,22,DB031
U0383,R01,C0001,M04,S005,9.0,2,22,DB020
U3387,R01,C0002,M09,S005,9.0,2,22,DB031
U0383,R01,C0001,M04,S005,9.0,2,22,DB020
U1604,R01,C0008,M09,S004,9.0,2,22,DB018
U3632,R01,C0020,M04,S004,9.0,2,23,DB044
U3633,R01,C0020,M04,S004,9.0,2,23,DB018
U2844,R01,C0001,M04,S005,9.0,2,23,DB031
U3134,R02,C0021,M09,S004,9.0,2,23,DB018
U2656,R01,C0001,M05,S006,9.0,2,23,DB031
U2844,R01,C0001,M04,S005,9.0,2,23,DB048
U3516,R01,C0041,M08,S001,9.0,3,0,DB060
U3516,R01,C0041,M08,S001,9.0,3,0,DB060
U3516,R01,C0041,M08,S001,9.0,3,0,DB052
U2986,R01,C0001,M09,S004,9.0,3,0,DB048
U2986,R01,C0001,M09,S004,9.0,3,0,DB048
U3642,R01,C0001,M08,S006,9.0,3,0,DB072
U0036,R01,C0001,M04,S006,9.0,3,0,DB051
U0036,R01,C0001,M04,S006,9.0,3,1,DB044
U1631,R01,C0008,M09,S004,9.0,3,1,DB018
U1631,R01,C0008,M09,S004,9.0,3,1,DB018
U3609,R01,C0001,M05,S005,9.0,3,1,DB018
U3516,R01,C0041,UNKNOWN,S001,9.0,3,1,DB051
U3516,R01,C0041,M08,S001,9.0,3,1,DB052
U3516,R01,C0041,M08,S001,9.0,3,1,DB051
U3644,R01,C0025,M05,S004,9.0,3,3,DB031
U0312,R01,C0001,M04,S006,9.0,3,4,DB051
U0036,R01,C0001,M04,S006,9.0,3,4,DB044
U3020,R02,C0046,M04,S007,9.0,3,5,DB031
U2377,R01,C0001,M03,S005,9.0,3,6,DB018
U2377,R01,C0001,M03,S005,9.0,3,7,DB065
U0138,R01,C0001,M04,S006,9.0,3,7,DB031
U2377,R01,C0001,M03,S005,9.0,3,7,DB048
U2377,R01,C0001,M03,S005,9.0,3,7,DB048
U0138,R01,C0001,M04,S006,9.0,3,7,DB048
U0138,R01,C0001,M04,S006,9.0,3,7,DB048
U0138,R01,C0001,M04,S006,9.0,3,7,DB048
U3627,R01,C0006,M11,S004,9.0,3,7,DB031
U0138,R01,C0001,M04,S006,9.0,3,7,DB055
U2377,R01,C0001,M03,S005,9.0,3,7,DB031
U3428,R01,C0001,M03,S006,9.0,3,8,DB065
U0061,R01,C0001,M06,S006,9.0,3,8,DB051
U0061,R01,C0001,UNKNOWN,S006,9.0,3,8,DB036
U0196,R01,C0016,M10,S008,9.0,3,8,DB031
U0061,R01,C0001,M06,S006,9.0,3,8,DB051
U0061,R01,C0001,M06,S006,9.0,3,8,DB030
U0061,R01,C0001,M06,S006,9.0,3,8,DB030
U0061,R01,C0001,M06,S006,9.0,3,8,DB077
U3599,R01,C0006,M11,S004,9.0,3,9,DB031
U0034,R01,C0001,M02,S006,9.0,3,9,DB003
U0888,R01,C0001,M03,S005,9.0,3,9,DB065
U0888,R01,C0001,M03,S005,9.0,3,9,DB065
U3348,R01,C0001,M11,S005,9.0,3,9,DB045
U1560,R01,C0006,M11,S004,9.0,3,9,DB031
U3348,R01,C0001,M11,S005,9.0,3,9,DB051
U0138,R01,C0001,M04,S006,9.0,3,9,DB048
U0073,R01,C0001,M01,S006,9.0,3,9,DB044
U1560,R01,C0006,M11,S004,9.0,3,9,DB018
U3348,R01,C0001,M11,S005,9.0,3,9,DB061
U0867,R01,C0014,M04,S005,9.0,3,9,DB031
U0867,R01,C0014,M04,S005,9.0,3,9,DB031
U0963,R01,C0001,M08,S005,9.0,3,9,DB018
U0138,R01,C0001,M04,S006,9.0,3,10,DB048
U0073,R01,C0001,M01,S006,9.0,3,10,DB031
U3645,R01,C0022,M10,S002,9.0,3,10,DB031
U3416,R01,C0022,M10,S002,9.0,3,10,DB031
U1345,R01,C0006,M11,S001,9.0,3,10,DB031
U1345,R01,C0006,M11,S001,9.0,3,10,DB031
U0963,R01,C0001,M08,S005,9.0,3,10,DB018
U3348,R01,C0001,M11,S005,9.0,3,10,DB014
U0061,R01,C0001,M06,S006,9.0,3,10,DB060
U0061,R01,C0001,M06,S006,9.0,3,10,DB060
U0061,R01,C0001,M06,S006,9.0,3,10,DB077
U2613,R01,C0014,M04,S005,9.0,3,10,DB001
U2613,R01,C0014,M04,S005,9.0,3,10,DB031
U3058,R01,C0001,M08,S006,9.0,3,10,DB055
U3646,R01,C0001,M01,S005,9.0,3,11,DB031
U3646,R01,C0001,M01,S005,9.0,3,11,DB018
U0061,R01,C0001,M06,S006,9.0,3,11,DB077
U1058,R01,C0002,M05,S005,9.0,3,11,DB048
U1058,R01,C0002,M05,S005,9.0,3,11,DB048
U1058,R01,C0002,M05,S005,9.0,3,11,DB031
U3348,R01,C0001,M11,S005,9.0,3,11,DB051
U1226,R01,C0008,M09,S004,9.0,3,11,DB018
U1226,R01,C0008,M09,S004,9.0,3,11,DB031
U3348,R01,C0001,M11,S005,9.0,3,11,DB061
U3348,R01,C0001,UNKNOWN,S005,9.0,3,11,DB061
U3647,R01,C0054,M10,S002,9.0,3,11,DB020
U0073,R01,C0001,M01,S006,9.0,3,11,DB021
U3647,R01,C0054,M10,S002,9.0,3,11,DB044
U0073,R01,C0001,M01,S006,9.0,3,11,DB020
U0073,R01,C0001,M01,S006,9.0,3,11,DB020
U0073,R01,C0001,M01,S006,9.0,3,30,DB020
U0155,R01,C0001,M05,S006,9.0,3,11,DB038
U2117,R01,C0014,M04,S005,9.0,3,11,DB018
U1011,R01,C0013,M08,S007,9.0,3,11,DB058
U1011,R01,C0013,M08,S007,9.0,3,11,DB010
U1011,R01,C0013,M08,S007,9.0,3,11,DB060
U0155,R01,C0001,M05,S006,9.0,3,11,DB049
U0155,R01,C0001,M05,S006,9.0,3,11,DB020
U3167,R01,C0001,M03,S006,9.0,3,12,DB031
U2357,R01,C0014,M04,S005,9.0,3,12,DB048
U2357,R01,C0014,UNKNOWN,S005,9.0,3,12,DB048
U2357,R01,C0014,M04,S005,9.0,3,12,DB048
U3167,R01,C0001,UNKNOWN,S006,9.0,3,12,DB018
U0275,R01,C0001,M11,S005,9.0,3,12,DB058
U0275,R01,C0001,M11,S005,9.0,3,12,DB058
U0275,R01,C0001,M11,S005,9.0,3,12,DB058
U0275,R01,C0001,M11,S005,9.0,3,12,DB058
U0067,R01,C0001,M02,S006,9.0,3,12,DB051
U3648,R01,C0002,M09,S005,9.0,3,13,DB018
U2478,R01,C0033,M08,S002,9.0,3,13,DB051
U2478,R01,C0033,M08,S002,9.0,3,13,DB049
U3648,R01,C0002,M09,S005,9.0,3,13,DB031
U0036,R01,C0001,M04,S006,9.0,3,13,DB021
U3153,R01,C0013,M08,S001,9.0,3,13,DB031
U1768,R01,C0033,M08,S002,9.0,3,13,DB072
U1768,R01,C0033,M08,S002,9.0,3,13,DB048
U2437,R01,C0014,M04,S005,9.0,3,13,DB031
U3153,R01,C0013,M08,S001,9.0,3,13,DB048
U3153,R01,C0013,M08,S001,9.0,3,13,DB048
U0275,R01,C0001,M11,S005,9.0,3,13,DB058
U0275,R01,C0001,M11,S005,9.0,3,13,DB058
U0275,R01,C0001,M11,S005,9.0,3,13,DB058
U0275,R01,C0001,M11,S005,9.0,3,13,DB020
U0275,R01,C0001,UNKNOWN,S005,9.0,3,13,DB020
U2437,R01,C0014,M04,S005,9.0,3,13,DB048
U2437,R01,C0014,M04,S005,9.0,3,13,DB048
U2437,R01,C0014,M04,S005,9.0,3,13,DB048
U0275,R01,C0001,M11,S005,9.0,3,13,DB020
U0008,R01,C0001,M04,S005,9.0,3,13,DB018
U3646,R01,C0001,M01,S005,9.0,3,13,DB031
U3646,R01,C0001,M01,S005,9.0,3,13,DB031
U0275,R01,C0001,M11,S005,9.0,3,13,DB051
U0008,R01,C0001,M04,S005,9.0,3,14,DB018
U0061,R01,C0001,M06,S006,9.0,3,14,DB077
U2437,R01,C0014,UNKNOWN,S005,9.0,3,14,DB048
U3368,R02,C0021,M09,S004,9.0,3,14,DB014
U3368,R02,C0021,M09,S004,9.0,3,14,DB077
U0061,R01,C0001,M06,S006,9.0,3,14,DB051
U3209,R01,C0001,M08,S006,9.0,3,14,DB031
U3649,R01,C0005,M06,S004,9.0,3,14,DB018
U0275,R01,C0001,M11,S005,9.0,3,14,DB045
U3153,R01,C0013,M08,S001,9.0,3,14,DB031
U0275,R01,C0001,M11,S005,9.0,3,14,DB060
U0275,R01,C0001,M11,S005,9.0,3,14,DB060
U0275,R01,C0001,M11,S005,9.0,3,14,DB060
U0275,R01,C0001,M11,S005,9.0,3,14,DB060
U0275,R01,C0001,M11,S005,9.0,3,14,DB060
U3209,R01,C0001,M08,S006,9.0,3,14,DB052
U3650,R01,C0002,M04,S005,9.0,3,14,DB031
U3608,R01,C0003,M01,S005,9.0,3,14,DB044
U3650,R01,C0002,M04,S005,9.0,3,15,DB018
U3608,R01,C0003,M01,S005,9.0,3,15,DB020
U3608,R01,C0003,M01,S005,9.0,3,15,DB020
U3608,R01,C0003,M01,S005,9.0,3,15,DB020
U0036,R01,C0001,M04,S006,9.0,3,15,DB021
U3392,R01,C0008,M09,S001,9.0,3,15,DB018
U3392,R01,C0008,M09,S001,9.0,3,15,DB018
U3433,R01,C0015,M03,S008,9.0,3,15,DB031
U2559,R01,C0002,M09,S005,9.0,3,15,DB031
U3433,R01,C0015,M03,S008,9.0,3,15,DB031
U3433,R01,C0015,M03,S008,9.0,3,15,DB065
U3433,R01,C0015,M03,S008,9.0,3,15,DB018
U0530,R01,C0001,M01,S006,9.0,3,15,DB048
U0530,R01,C0001,M01,S006,9.0,3,15,DB048
U0530,R01,C0001,M01,S006,9.0,3,15,DB048
U2559,R01,C0002,M09,S005,9.0,3,15,DB018
U2559,R01,C0002,M09,S005,9.0,3,15,DB018
U2248,R01,C0001,M04,S006,9.0,3,15,DB018
U2559,R01,C0002,M09,S005,9.0,3,15,DB018
U0061,R01,C0001,M06,S006,9.0,3,15,DB051
U2248,R01,C0001,M04,S006,9.0,3,15,DB048
U2248,R01,C0001,M04,S006,9.0,3,15,DB031
U2036,R01,C0001,M01,S005,9.0,3,16,DB044
U0272,R01,C0001,M11,S005,9.0,3,16,DB052
U2036,R01,C0001,M01,S005,9.0,3,16,DB021
U0203,R01,C0035,M01,S004,9.0,3,16,DB031
U2036,R01,C0001,M01,S005,9.0,3,16,DB020
U0155,R01,C0001,M05,S006,9.0,3,16,DB038
U0155,R01,C0001,M05,S006,9.0,3,16,DB020
U0155,R01,C0001,M05,S006,9.0,3,16,DB020
U0155,R01,C0001,M05,S006,9.0,3,16,DB020
U3652,R01,C0014,M04,S005,9.0,3,16,DB001
