user_id,city,age,reg_method,reg_date,ex_date,gender
7598,4,29,9,20040731,20170919,male
3445,22,24,9,20110419,20170930,male
7793,15,44,7,20130129,20170930,female
19229,1,19,3,20160919,20170808,male
17567,13,24,9,20120916,20171011,male
15056,22,32,9,20121016,20170927,male
6927,13,34,9,20050828,20171019,female
1254,22,24,9,20100110,20171022,female
20407,4,30,9,20110509,20170930,male
14023,22,40,7,20140630,20170930,female
18920,15,20,4,20151008,20170715,female
19900,5,30,3,20160305,20170818,male
3603,5,27,9,20120118,20180122,male
18755,15,18,4,20161229,20170223,male
10613,22,24,9,20061107,20170926,male
7778,13,25,9,20110220,20170904,male
11882,5,20,9,20141007,20180317,male
12360,5,16,4,20161120,20170730,female
6249,10,32,9,20051025,20170921,female
18381,13,24,4,20151220,20170924,male
12465,13,31,9,20060409,20170930,female
13744,22,32,9,20040330,20170930,female
18717,13,24,9,20150716,20170910,female
315,14,18,3,20160306,20170811,male
14500,4,0,9,20041228,20170930,female
21519,13,26,9,20111014,20171110,male
24242,11,21,9,20141014,20161216,male
11088,13,21,7,20140909,20170617,female
18280,1,0,3,20150801,20170610,female
20840,13,42,9,20150919,20180106,female
12430,13,42,9,20091129,20180124,male
20731,4,33,9,20061217,20170926,female
4692,13,30,9,20051103,20171001,male
20648,18,34,9,20110928,20170809,female
9162,15,45,7,20160116,20170915,male
4121,13,31,9,20110205,20171031,male
10696,6,27,9,20120904,20180407,female
18783,22,30,3,20130131,20170810,female
5472,5,24,9,20110925,20170930,male
21575,1,20,4,20161017,20161030,male
16324,4,25,4,20160205,20170917,male
2487,13,0,9,20050710,20170809,female
15045,4,38,4,20160201,20171020,male
12447,5,50,3,20161126,20161203,male
21229,16,0,9,20160610,20170910,female
6734,22,26,7,20160308,20170908,male
2934,5,25,9,20110313,20170906,female
22123,3,38,9,20070608,20170930,male
3702,4,26,3,20130801,20170930,male
16338,13,33,9,20090527,20131015,female
22515,1,18,3,20151128,20161120,male
11891,13,28,7,20160326,20170930,female
11840,5,30,9,20100920,20170930,male
16838,3,59,9,20110731,20170610,male
13843,5,24,4,20160809,20170915,male
12086,6,21,7,20160209,20170909,male
14371,4,20,3,20160811,20170527,female
4211,4,26,9,20080229,20171007,female
15627,14,0,3,20141213,20170923,male
14699,14,22,3,20160305,20170914,male
15113,18,35,7,20131107,20170921,female
17183,13,28,9,20081215,20170912,male
10143,22,16,7,20121217,20170917,male
22491,13,28,9,20161227,20170929,male
3250,4,35,9,20050415,20171006,male
636,13,43,9,20100429,20171023,male
9118,22,22,3,20131111,20170610,male
9812,1,39,7,20130515,20170908,male
5880,5,20,9,20141213,20170901,male
14268,3,26,3,20161204,20161207,male
4361,4,21,3,20120811,20180812,female
9904,4,20,3,20140131,20170911,male
20103,4,49,9,20110407,20170930,male
21597,14,18,4,20170125,20170129,female
21733,5,31,9,20070614,20170930,female
4309,13,26,9,20110829,20171005,male
13114,10,28,4,20160305,20170913,male
4486,13,27,9,20101003,20170930,male
11973,15,33,9,20091102,20180212,female
5647,15,19,7,20140628,20180218,male
16705,22,28,7,20110315,20170907,male
11604,15,37,9,20090612,20171013,male
21959,5,36,9,20061231,20180629,female
11348,4,27,3,20130310,20170609,female
23496,1,21,4,20160223,20161201,female
17961,13,28,9,20061021,20171001,female
6221,13,30,9,20071125,20170923,female
2477,4,19,9,20110912,20180206,male
1095,17,28,3,20121025,20161221,male
12332,13,24,3,20120717,20170507,male
12618,4,20,3,20120526,20170709,male
13532,1,15,4,20161110,20161117,male
5896,4,34,9,20060728,20171001,female
1326,5,34,9,20101025,20170923,female
11199,5,24,9,20120728,20171005,male
3911,13,42,3,20121227,20180120,female
2287,4,30,9,20071230,20170318,female
8606,14,37,7,20131214,20171005,male
17523,13,18,3,20120705,20120712,male
12354,18,29,9,20070727,20171006,male
10809,4,47,9,20050719,20170930,female
14538,21,31,9,20060324,20170913,male
16570,4,29,9,20061113,20170905,female
8862,22,29,9,20060527,20170921,female
1687,15,25,9,20060606,20170201,female
16837,10,32,3,20141008,20170816,male
300,10,25,9,20161027,20180313,female
10525,13,20,3,20160628,20170613,male
1348,13,21,9,20100911,20170206,female
2148,4,35,4,20160611,20180202,female
6184,13,23,3,20140322,20171030,female
16508,5,43,9,20110607,20171001,male
16093,13,23,3,20120108,20171012,female
7546,5,66,9,20161116,20180107,female
7611,4,20,3,20150822,20180519,male
14632,13,24,9,20160212,20170920,female
8454,13,30,9,20041012,20171109,female
13202,15,22,9,20070301,20180913,male
5153,22,26,3,20120706,20171006,female
15263,6,25,9,20150102,20170816,male
7285,5,25,4,20160326,20171028,male
13829,10,31,9,20090319,20171004,female
8554,5,24,7,20120706,20170805,male
13528,15,28,7,20110630,20170930,male
14549,12,20,3,20150118,20180204,male
3084,14,20,7,20160808,20170908,male
16307,14,20,7,20130625,20170913,male
12484,5,38,9,20141218,20171017,female
11177,4,17,4,20160627,20170214,male
2759,5,21,3,20120715,20170310,female
17697,4,29,7,20110326,20170921,female
4420,10,45,9,20060122,20180110,female
20193,14,19,7,20130910,20170919,male
24469,18,28,9,20161203,20161206,female
21708,22,17,9,20130818,20170110,female
4586,22,25,7,20151027,20170930,female
20584,14,27,3,20150320,20170927,male
6947,15,32,7,20110224,20170930,female
4293,5,34,9,20070928,20171019,female
18183,22,21,3,20150621,20170802,female
595,10,34,7,20101207,20171007,male
9561,9,23,3,20150317,20170307,male
18729,13,35,4,20161019,20170921,female
12672,4,30,9,20050925,20170311,female
21183,4,35,9,20141120,20171018,female
8085,5,18,4,20160401,20171130,male
16613,4,36,9,20110123,20181021,female
7685,1,26,4,20160904,20170608,male
17007,13,27,3,20130507,20170918,female
10050,12,27,9,20130124,20180223,male
18797,13,28,9,20080624,20171021,male
1655,15,27,9,20050319,20170930,male
7050,13,28,9,20110127,20171030,male
1101,8,21,9,20081012,20170614,male
23139,13,37,9,20040802,20170930,male
12008,4,23,9,20110820,20170930,male
11643,1,27,3,20161223,20161226,female
16151,4,30,9,20100213,20170910,male
15445,22,33,9,20101129,20180805,female
647,5,22,9,20130410,20170614,female
2008,4,32,9,20100529,20180914,male
3281,5,46,9,20080419,20170930,male
17579,13,22,3,20140220,20171124,male
2846,5,18,3,20140923,20180211,male
15958,1,20,4,20161223,20170323,female
15689,22,0,9,20050823,20170923,male
20346,6,43,3,20150612,20170609,male
10452,15,42,4,20161011,20180108,male
14351,4,49,9,20110514,20170912,male
1157,17,30,9,20060903,20170930,male
557,13,17,3,20161018,20170808,female
19916,12,38,9,20110916,20171018,female
3069,13,25,9,20110314,20170825,female
6468,14,26,7,20140925,20170912,female
17124,22,16,3,20140701,20170822,female
8469,13,20,3,20120615,20180302,female
2151,5,23,9,20070918,20170924,female
11165,5,31,9,20060102,20171030,female
23005,5,33,9,20101108,20170930,male
14480,13,57,7,20121026,20170924,female
8588,5,23,3,20150114,20171025,female
17466,15,32,9,20070628,20171011,male
24738,7,14,3,20130707,20130714,female
13352,22,42,9,20051125,20170930,female
19525,22,23,3,20130502,20170717,male
23252,5,32,9,20130830,20170610,male
760,6,35,9,20070914,20171029,male
14051,11,29,9,20090827,20170610,female
2177,22,28,9,20110609,20170526,male
9795,22,19,4,20160424,20170610,male
151,5,25,3,20141112,20170917,female
793,5,34,9,20110322,20170927,male
5444,13,60,9,20051020,20170930,female
5573,22,31,3,20150902,20170915,female
10906,17,28,9,20110902,20170916,male
1359,13,27,9,20121002,20180220,male
14322,7,26,9,20150706,20180111,female
19534,18,21,3,20150719,20150726,female
20794,13,34,7,20111229,20171006,male
4469,22,25,9,20110129,20170922,male
11903,5,31,9,20100215,20180906,female
15681,22,31,7,20131230,20171001,female
6500,22,29,9,20111214,20170923,male
1132,13,23,3,20120731,20170911,female
8941,12,23,3,20130919,20171003,female
3018,15,31,9,20110302,20170925,female
19337,4,25,7,20161121,20170920,male
17287,13,39,9,20060104,20170930,male
16218,4,47,9,20100304,20180626,female
18111,5,26,3,20130404,20170809,female
10575,13,31,7,20100827,20170930,female
8972,13,25,9,20101201,20171002,male
13127,1,0,7,20140312,20170911,male
1627,6,19,9,20110906,20171001,female
22156,22,20,3,20170126,20170129,female
4428,5,22,9,20131126,20170801,male
15223,22,18,7,20131222,20170915,male
22728,12,38,9,20110729,20171001,female
8416,13,24,3,20130203,20170912,female
7846,22,38,3,20141129,20171007,male
6206,13,24,3,20130712,20170908,female
2628,13,24,3,20140803,20161206,male
10327,22,46,9,20070209,20170916,female
17106,6,27,4,20151114,20171008,female
24,5,25,9,20050316,20171005,female
23638,11,17,3,20120622,20170618,female
24732,5,26,7,20160222,20170914,female
20602,22,28,4,20161125,20161202,male
17796,4,21,9,20150730,20170906,male
20310,5,37,9,20071202,20170930,male
15955,13,29,3,20160809,20170923,male
3035,13,36,9,20070609,20170917,male
18238,12,22,4,20160821,20170609,female
3485,13,38,3,20131126,20170930,female
22352,3,23,3,20150823,20170807,male
665,22,49,7,20111220,20180207,female
10970,4,29,9,20061119,20170918,female
19757,9,17,4,20160108,20170616,female
5126,4,27,9,20071106,20180719,male
10097,13,58,9,20101023,20170930,male
12807,14,47,3,20131009,20190528,male
19931,6,23,7,20160217,20170917,female
22554,22,61,9,20070429,20171002,female
8220,13,34,9,20130618,20171013,male
9518,20,18,3,20130920,20170630,male
2459,6,18,9,20150404,20180222,male
15863,13,20,9,20150508,20180111,male
19439,14,31,9,20080503,20171013,female
12403,22,31,3,20130117,20171006,female
14276,5,32,9,20071030,20170910,female
1233,15,22,3,20141005,20171003,female
6723,6,0,7,20150831,20171005,female
3320,14,27,9,20110202,20171004,female
17735,13,21,7,20120613,20170930,male
9673,5,18,9,20110822,20161125,female
23109,13,24,3,20150330,20170709,male
1465,10,19,3,20150718,20170919,male
6071,1,19,7,20160903,20171002,male
14946,15,23,9,20070324,20170930,female
531,13,44,9,20051105,20170923,female
10896,5,19,3,20141108,20170718,female
13124,22,23,3,20111223,20170912,female
20347,14,48,7,20111128,20170918,male
13935,5,39,9,20081126,20180121,male
18162,10,37,4,20160821,20170923,female
21897,4,19,4,20161107,20161205,female
8590,22,31,9,20070418,20170616,female
8700,13,28,9,20090531,20170930,female
11017,22,19,4,20161122,20171027,female
14913,22,29,9,20070905,20170806,female
15621,13,45,9,20111029,20171231,male
14330,4,34,3,20160812,20170917,male
3594,12,25,7,20130528,20171007,female
3977,13,19,3,20150619,20170907,male
3664,13,18,7,20160221,20170920,female
15912,9,32,9,20040330,20170930,female
5740,13,31,3,20120523,20171031,male
22959,22,47,7,20101115,20170914,female
863,5,29,3,20130420,20170922,male
3097,11,33,9,20040921,20170930,male
2880,4,24,9,20140516,20171005,female
2248,5,28,9,20081216,20171006,female
17681,18,44,7,20110215,20161203,female
6102,13,21,9,20080919,20180125,female
18043,11,25,3,20150826,20171002,male
7555,9,29,4,20160626,20170920,male
8276,5,19,3,20141024,20170914,male
6873,1,0,7,20160828,20171002,male
11822,22,35,7,20130812,20170922,female
20502,11,24,9,20130419,20171019,female
10288,13,33,9,20110105,20170908,male
8235,22,17,9,20111127,20180527,male
8939,6,23,9,20111013,20171011,male
24681,1,19,3,20160301,20161115,male
8486,4,28,9,20130806,20170112,female
6958,4,26,4,20161221,20161224,female
23525,5,18,3,20150109,20150116,male
12533,5,22,9,20060514,20180201,female
5326,13,19,3,20120812,20170705,male
774,21,28,7,20140418,20170918,female
15257,12,27,9,20131015,20170914,male
12006,4,29,7,20110114,20170921,female
14114,1,42,3,20160108,20170808,male
3014,15,26,7,20150326,20180731,female
12783,22,22,9,20150320,20170909,female
5934,5,25,3,20150616,20180208,male
3188,1,0,7,20101207,20171007,female
4110,8,29,9,20070221,20170319,male
17461,4,29,7,20110702,20171002,male
7908,5,39,9,20121217,20170925,male
17996,21,43,4,20160321,20160423,male
20986,4,28,9,20081202,20171008,female
6719,13,25,9,20080113,20170214,male
11340,6,32,9,20091008,20171014,female
9632,5,30,9,20140402,20170909,male
1560,13,22,9,20140614,20170907,male
14139,1,19,3,20161105,20161126,male
936,9,18,3,20150913,20170810,female
22956,13,44,3,20131207,20170714,male
13467,14,26,9,20110415,20170930,male
18160,15,32,3,20130727,20170918,male
2707,12,30,9,20110422,20170323,male
17670,12,23,9,20130829,20180501,female
17168,6,36,3,20150328,20170304,male
7517,4,35,9,20070717,20171003,female
9243,13,25,3,20150702,20171012,female
13195,4,18,4,20161105,20161224,female
8737,15,25,9,20100822,20171022,female
12949,11,26,9,20061120,20170908,female
5813,13,27,9,20070715,20170918,male
6673,5,23,7,20120602,20170916,male
11671,21,25,9,20160805,20170817,female
15536,11,24,9,20140728,20170910,male
17402,13,20,3,20121014,20170908,male
22981,22,38,9,20091023,20170612,female
18761,12,33,9,20090717,20170808,male
1704,6,18,7,20131229,20170930,male
16683,13,22,3,20130106,20171005,female
3237,5,41,9,20120607,20180102,female
9101,1,28,4,20160605,20170707,female
18580,15,33,3,20150201,20161104,female
21535,4,40,9,20130726,20171010,male
11645,16,46,7,20101207,20170914,female
15567,15,33,3,20131110,20171016,male
23253,14,26,9,20090829,20170908,female
9337,13,23,9,20170103,20170715,female
17114,13,36,9,20150830,20170911,female
8943,13,22,9,20080214,20180210,female
244,14,38,9,20141023,20170711,male
13651,5,20,3,20151112,20170717,male
22566,10,55,9,20140307,20180818,female
12513,5,36,7,20101005,20170930,female
2672,21,36,9,20110410,20180926,male
17347,1,31,3,20141202,20170808,male
899,3,25,3,20150224,20180906,male
22649,13,24,9,20120606,20171002,male
5494,13,20,3,20151112,20180213,male
14446,4,21,7,20141213,20171007,male
5719,9,19,3,20150127,20171005,male
22943,6,21,7,20130406,20170812,male
18654,13,21,9,20120925,20171006,male
13002,5,29,9,20121004,20170922,male
15616,6,29,7,20110822,20170519,male
9188,13,30,9,20051217,20171020,male
12408,13,32,9,20110527,20170930,female
1599,6,24,9,20080817,20171002,female
12230,18,27,9,20040730,20171010,female
5925,15,28,9,20100523,20170926,female
18975,6,31,7,20101203,20171003,female
13853,13,30,9,20060715,20171113,male
8447,22,34,9,20070906,20170910,female
15986,22,46,9,20110808,20171005,female
23334,5,39,9,20150726,20170516,male
13560,13,28,3,20131201,20170430,female
13982,18,26,9,20091018,20170816,female
7926,5,42,7,20131218,20170908,male
591,12,23,3,20150928,20180123,female
1365,13,44,7,20110501,20170927,male
17687,6,22,7,20110723,20171004,male
5475,13,28,9,20061209,20170930,female
13976,5,20,3,20120603,20170418,male
5319,15,26,4,20151206,20180113,male
19749,13,35,7,20131226,20170915,female
8964,8,24,9,20110612,20171030,male
20125,13,59,9,20170128,20170930,male
13725,13,29,9,20090101,20171007,male
16862,13,21,9,20100110,20161202,female
550,1,29,3,20140901,20170611,female
19893,15,37,9,20110702,20171008,male
2817,4,26,3,20130819,20170910,female
9804,13,26,7,20150506,20170217,female
24396,22,23,3,20150424,20150615,male
20719,13,38,3,20130822,20170925,female
6617,3,29,9,20070415,20171004,male
6116,14,28,9,20080131,20170930,male
17218,13,21,3,20161115,20171022,male
23126,4,31,9,20051007,20171029,female
11610,5,39,9,20090617,20180126,female
1213,5,48,7,20110117,20170908,female
19711,5,39,4,20151209,20170616,female
22733,5,31,3,20130301,20171005,female
4472,22,46,9,20101104,20171002,female
12563,9,21,9,20141106,20170922,female
5597,5,21,3,20120927,20170930,male
127,13,21,9,20101002,20170716,male
21692,1,34,3,20150320,20150615,male
11492,5,29,4,20170112,20170221,male
7911,15,27,9,20060322,20170930,male
17360,22,23,7,20140814,20170910,male
2174,5,41,9,20161222,20170928,female
170,5,51,9,20060204,20170904,male
9256,13,36,9,20111119,20170917,female
21968,13,29,9,20110613,20170818,female
8906,13,23,3,20130131,20171012,female
1154,1,37,7,20121221,20170329,male
11803,4,32,9,20051206,20170930,male
515,1,20,3,20160902,20170909,female
23231,5,38,9,20080123,20170930,male
12202,4,35,7,20160322,20170921,male
10074,5,47,7,20110623,20170922,female
10110,13,18,9,20150302,20171004,female
7506,15,24,3,20150818,20170709,female
17638,4,20,9,20161208,20170927,male
8507,7,19,4,20160314,20170916,female
7782,3,36,9,20051115,20170930,male
20436,1,41,3,20170110,20170113,female
17998,13,32,7,20161118,20170917,male
5317,13,23,9,20140812,20170708,female
1230,4,20,3,20150414,20170102,male
9672,14,30,3,20140829,20180129,male
22818,8,24,4,20151113,20180313,male
897,1,0,3,20140904,20170805,female
1595,22,18,7,20151113,20170913,female
728,13,26,9,20100815,20171029,male
2589,5,30,9,20161212,20171004,male
17790,13,20,7,20130613,20170708,male
1063,13,32,9,20101009,20170916,male
7410,22,27,4,20160201,20170719,female
2150,11,27,9,20070217,20170629,male
15093,5,34,9,20071009,20171001,male
4162,22,24,9,20130112,20170613,male
19988,12,33,4,20170129,20170814,female
3350,5,20,3,20141012,20180227,male
5903,4,27,9,20061030,20170921,female
1539,5,36,3,20150417,20170911,female
2510,18,23,9,20131208,20170913,male
2147,4,28,9,20070625,20180416,male
1339,13,26,9,20090717,20170912,male
3451,10,18,3,20160202,20180511,female
104,1,19,3,20141212,20170916,male
6862,13,52,3,20120115,20170930,male
14402,12,36,9,20140204,20171005,female
21974,5,64,9,20061028,20170910,female
6233,13,19,9,20140101,20170923,female
11695,5,22,3,20151002,20171224,female
10773,4,17,3,20150129,20170313,male
6532,11,26,9,20130423,20180623,female
21114,13,29,9,20110417,20171010,male
10526,14,35,7,20101012,20170403,female
4160,4,23,7,20111003,20171017,male
1018,22,931,9,20111017,20171020,male
1102,6,46,9,20110315,20171018,female
14120,13,25,9,20060929,20170930,female
8363,22,29,3,20111218,20170925,male
263,8,0,9,20140111,20171030,female
12925,13,38,3,20130205,20170210,male
10920,5,45,9,20071115,20170919,female
5898,6,33,3,20130326,20180204,male
14604,13,24,3,20140303,20171114,female
13053,17,17,4,20160112,20170731,female
21946,15,28,3,20140605,20170920,female
20311,4,45,9,20141202,20180807,female
4657,13,23,9,20111110,20170213,male
15734,13,44,9,20161126,20170122,male
15459,5,27,3,20131106,20171125,male
8086,13,22,9,20150318,20180928,male
7815,6,26,9,20110825,20170523,male
21467,13,39,3,20141012,20170930,male
19426,22,29,9,20111128,20171013,male
926,13,25,9,20101110,20170908,female
3401,3,27,7,20111111,20170313,male
4601,6,26,9,20080120,20170918,female
14319,15,21,9,20130806,20170723,male
5982,15,14,3,20130421,20170930,female
24940,13,32,9,20050404,20170926,female
19663,4,30,9,20061128,20170930,male
16083,21,33,7,20110126,20170930,male
17305,1,0,4,20161029,20170925,female
2557,22,25,9,20080319,20170930,male
24235,15,16,4,20161127,20161225,male
3892,9,28,9,20080110,20180302,female
13022,5,17,3,20150205,20170912,male
18186,3,26,9,20080602,20170708,female
517,13,25,9,20160318,20171029,female
17303,5,31,3,20150530,20170516,male
20727,10,36,9,20101124,20170930,female
14627,10,21,7,20140524,20170909,male
11937,5,52,9,20090110,20170922,male
7335,5,36,9,20141030,20171004,female
73,13,23,9,20110507,20171017,male
11901,13,40,4,20160903,20171007,female
18507,13,47,9,20080125,20170917,male
7948,22,22,3,20120526,20170907,female
18486,1,0,3,20150325,20150615,female
16828,5,29,9,20160410,20180203,male
24171,22,20,3,20150821,20150911,male
3524,14,20,9,20080811,20170909,female
12482,13,26,9,20070909,20170921,female
5259,5,31,7,20121220,20171005,male
15317,11,31,3,20130503,20170913,male
11091,1,17,4,20160411,20170911,female
22328,4,33,9,20090505,20161205,male
5389,13,20,3,20120523,20180523,male
14154,18,26,7,20130601,20171007,male
19033,5,51,9,20130210,20171122,female
11094,13,19,9,20130810,20170927,male
17094,12,21,4,20151115,20171005,female
14113,13,22,9,20140423,20170912,female
23950,6,46,9,20070315,20170916,male
13912,15,26,9,20110423,20170916,male
12261,5,49,9,20060809,20180517,female
4561,15,33,9,20160804,20180207,female
24977,4,27,3,20120601,20170710,female
2884,15,28,3,20130220,20170419,male
14672,11,27,4,20160925,20160928,female
13831,13,25,9,20110322,20171025,female
8717,4,37,9,20061031,20170928,female
22489,13,29,4,20151201,20170726,female
5866,13,27,9,20070722,20170930,female
1021,6,38,9,20091011,20171005,female
21066,13,29,9,20120116,20180126,male
24130,22,23,3,20151207,20160311,female
10059,22,30,3,20160824,20170924,male
4540,13,29,9,20110820,20171201,female
8480,4,20,3,20160306,20171106,male
17981,5,0,9,20150322,20170809,female
14046,13,44,9,20070616,20170913,female
6220,14,30,3,20120522,20170930,female
16638,1,21,3,20150828,20170315,male
14849,5,19,9,20110723,20170923,female
18614,5,16,9,20160130,20170928,male
511,5,39,7,20131210,20171007,male
2061,4,26,9,20060901,20170925,male
4796,15,23,3,20121208,20170612,male
12056,14,25,7,20130901,20171007,male
2346,22,21,3,20121201,20170912,male
19941,13,44,7,20101210,20170930,male
6347,22,60,3,20150607,20170812,male
9313,5,33,7,20120110,20170910,female
22735,13,35,7,20111123,20180113,male
771,18,31,9,20081202,20171030,male
11870,12,24,3,20130221,20170930,male
21869,1,30,4,20161023,20170809,male
15366,22,20,3,20160416,20161216,female
11943,9,19,3,20130722,20170813,female
8459,15,43,9,20110823,20170903,male
473,13,19,9,20150210,20170701,female
6727,1,32,3,20161012,20170213,female
17082,13,33,9,20080415,20171026,male
13350,4,24,9,20160203,20170912,male
5678,22,28,9,20080102,20170928,female
4924,5,22,9,20110117,20170814,male
13335,22,35,9,20060825,20180113,female
11305,15,18,9,20110606,20170913,male
9339,15,32,9,20121103,20171005,female
17386,22,25,3,20160220,20180531,female
6897,13,28,3,20130404,20171009,male
7812,13,35,9,20100810,20170914,female
16738,22,21,3,20140601,20170914,male
24095,13,43,7,20160322,20170921,male
20356,5,49,7,20100704,20170918,male
4294,6,25,7,20130904,20171015,female
5423,13,20,9,20151210,20170911,male
18467,4,23,9,20141017,20170929,female
18252,16,27,4,20161218,20170922,male
5683,13,26,9,20090721,20171009,female
16006,13,24,9,20140614,20180225,female
14608,18,30,9,20070420,20170930,male
8550,5,53,9,20090221,20170930,male
5496,4,29,9,20140831,20170917,male
7192,13,62,7,20170103,20171002,male
17104,9,30,7,20131101,20171005,female
16094,15,24,3,20130706,20170930,male
22307,13,22,4,20170120,20181010,female
16502,14,21,3,20120820,20180310,male
13938,5,28,9,20060331,20171006,female
13426,14,25,7,20110428,20170921,male
18339,1,18,3,20160404,20160407,female
12690,5,33,9,20121130,20170916,female
2886,15,33,3,20120103,20171007,female
8385,5,29,3,20140602,20170917,female
15148,13,31,9,20160409,20171125,male
4702,22,19,9,20150511,20170709,male
7923,15,23,3,20140622,20170901,male
10269,1,25,3,20130415,20180128,male
9807,5,53,9,20090827,20170409,female
6292,5,20,9,20080929,20180405,female
2046,5,26,9,20131101,20171008,female
21690,13,23,4,20161115,20171005,female
11290,6,34,3,20130310,20170911,male
23561,5,70,3,20160103,20160110,male
2569,14,23,7,20151130,20170528,male
14128,1,20,3,20150422,20170615,female
9286,5,33,3,20160806,20170907,female
254,13,22,9,20151113,20170908,male
801,10,22,7,20150926,20180111,male
14213,5,46,7,20101116,20171118,male
4348,9,24,7,20131106,20170930,male
21227,1,0,3,20150205,20161129,female
18795,5,28,4,20161130,20161207,male
4246,4,22,9,20120802,20171004,male
6751,13,33,9,20060417,20171001,female
472,4,31,9,20091209,20170911,male
15517,6,25,9,20161222,20170808,male
9908,12,27,9,20120815,20170927,male
6936,13,20,9,20140117,20170911,male
3168,13,51,9,20070222,20170930,female
6729,13,20,9,20081004,20170923,male
16372,6,39,9,20110702,20170917,male
2952,5,21,4,20151206,20170930,male
8488,1,31,9,20100414,20170910,female
14985,13,41,9,20060419,20170723,female
20977,18,22,9,20130222,20170918,female
3278,22,30,9,20090103,20171018,male
15989,15,26,3,20150101,20170519,male
5133,15,27,9,20140927,20170816,male
17573,6,23,9,20080913,20170930,male
15252,15,17,3,20150701,20170812,female
15226,13,22,9,20110626,20170930,male
12294,13,32,9,20110515,20170918,male
19175,5,16,3,20150812,20170918,female
6003,15,28,9,20160808,20170925,male
21893,22,52,9,20100917,20170923,female
10019,15,22,3,20150112,20170920,male
8597,6,25,9,20100405,20180108,male
9794,12,17,9,20101206,20170930,male
11786,8,29,7,20130621,20170908,female
14281,22,28,9,20040723,20170930,male
23375,13,30,9,20150922,20170610,female
7998,5,28,9,20070403,20171011,male
23875,5,45,9,20091025,20171005,male
13245,5,53,9,20051114,20170914,female
7006,14,33,9,20101217,20171018,male
6858,5,19,9,20160918,20171206,female
3116,22,17,3,20141105,20170929,male
5157,5,38,9,20051031,20180908,male
16480,22,22,3,20120519,20170709,male
23996,14,27,3,20161110,20161117,female
23506,13,21,4,20161202,20170310,male
16379,6,21,4,20151222,20170821,female
3374,4,35,9,20101119,20170711,female
13862,13,15,3,20160805,20160808,female
9987,13,24,3,20130822,20171005,female
7392,5,24,9,20160905,20170810,female
10213,13,27,3,20131217,20180608,male
19809,18,26,9,20080524,20170930,male
5218,22,43,9,20090929,20171030,female
10790,5,21,9,20120910,20170912,female
21303,6,18,3,20160806,20170102,female
2453,9,26,4,20160110,20170609,female
10639,22,24,3,20141030,20170915,female
12016,5,42,9,20041025,20170812,male
16355,13,0,9,20051009,20170930,male
4157,4,38,9,20130824,20180226,male
13613,13,45,9,20151202,20171015,male
13557,12,22,9,20070327,20171002,female
18389,9,41,9,20090605,20170808,female
18521,5,39,9,20071101,20170930,male
3093,13,54,9,20070419,20171102,male
10296,11,26,3,20121213,20170920,female
19082,12,29,7,20161124,20170923,male
5877,22,0,9,20150128,20170914,male
15812,5,25,7,20121026,20171001,male
22575,22,21,3,20140113,20170916,female
11511,4,21,3,20121202,20170808,male
7390,5,27,3,20121023,20170908,female
2944,1,16,3,20141201,20170614,female
17245,4,18,7,20150204,20171003,female
15768,15,30,9,20100523,20170708,male
4971,13,33,9,20110307,20170918,male
15495,1,27,3,20140827,20180318,male
11092,6,39,7,20110921,20170830,male
22281,1,0,7,20101005,20170420,female
12464,5,46,3,20120629,20171221,female
9676,13,37,3,20120511,20180203,male
832,13,28,7,20101022,20171116,male
6209,22,21,9,20150226,20170828,male
353,5,25,9,20100728,20171010,male
959,5,31,7,20101229,20170920,female
6597,14,18,7,20110724,20170919,male
168,14,34,9,20140829,20170907,male
22454,13,37,9,20101216,20171026,male
19504,4,18,9,20150224,20170614,male
16169,13,21,3,20120118,20180604,male
4694,13,0,3,20150110,20171014,male
10654,1,18,3,20150402,20180312,female
9327,14,16,4,20160824,20171002,female
3631,22,26,9,20100927,20171225,female
19905,1,29,4,20161106,20170616,female
23955,15,14,4,20161121,20161128,male
4680,17,20,9,20130322,20171008,male
11715,4,20,7,20160224,20170923,female
23256,16,21,4,20160211,20170205,male
4542,5,35,9,20130916,20180509,male
15196,14,30,9,20161025,20171212,male
11584,4,17,4,20160207,20180319,female
8344,5,38,9,20100527,20171006,male
8884,13,21,3,20130330,20160915,male
3525,4,16,4,20170128,20170129,female
4684,13,111,3,20150914,20171219,female
6130,14,28,9,20041028,20171012,male
17025,6,23,3,20150821,20170913,male
3546,13,25,3,20130210,20171004,male
10342,15,29,4,20160117,20171007,male
8641,13,35,9,20090120,20151018,female
22010,3,27,9,20130716,20170916,female
21945,22,0,3,20141023,20170916,female
20751,1,33,3,20140928,20161030,female
7151,5,51,9,20060725,20170925,female
900,13,18,3,20150501,20170915,male
3679,9,41,9,20060526,20171219,female
18513,1,0,3,20130915,20171007,female
13091,18,17,3,20140806,20160423,male
2876,22,23,9,20091130,20171001,female
12128,13,0,7,20101227,20170930,male
15204,5,29,7,20111127,20170920,female
1058,13,18,3,20140104,20170930,male
5479,22,30,9,20100308,20180101,male
10506,22,24,9,20110924,20171001,female
15262,5,26,4,20161112,20161214,male
5294,14,27,9,20080217,20171031,male
7388,13,25,3,20121209,20170726,male
2069,5,20,4,20160914,20170919,female
19109,15,45,9,20110104,20170930,female
14328,5,32,9,20120110,20180430,female
9283,8,0,9,20050404,20170930,male
24767,1,29,3,20161028,20161104,male
