user_id,city,age,reg_method,reg_date,ex_date,gender,E_DAY,total_listen,rec_genre
2314,22,23,9,20130118,20170925,male,1808,473.0,11.0
8255,13,19,9,20110524,20171004,female,2413,78.0,9.0
10270,6,44,9,20111009,20170927,female,2275,211.0,9.0
4554,15,26,3,20120908,20171003,female,1940,9.0,2.0
9960,7,19,3,20130206,20170101,male,1789,34.0,8.0
19984,4,25,9,20141215,20170815,female,1112,19.0,4.0
22220,16,22,9,20131007,20170911,male,1546,41.0,5.0
13363,13,26,9,20140526,20171026,female,1315,197.0,10.0
16790,17,25,7,20120107,20171003,female,2185,89.0,8.0
17411,1,29,7,20110628,20170911,female,2378,57.0,7.0
2389,5,18,9,20150610,20170912,female,935,194.0,12.0
14048,6,23,9,20090612,20170917,male,3124,58.0,10.0
12289,22,21,7,20150817,20170914,female,867,86.0,10.0
15400,15,43,9,20120101,20120102,female,2191,0.0,6.0
2721,13,28,9,20110627,20170926,male,2379,111.0,5.0
5842,9,23,9,20130131,20170912,male,1795,434.0,12.0
6784,4,22,9,20140404,20171004,male,1367,230.0,11.0
13474,5,21,9,20140908,20170516,female,1210,36.0,9.0
4251,10,33,9,20110923,20171224,female,2291,125.0,7.0
11764,22,43,9,20141104,20170914,female,1153,65.0,10.0
6704,4,23,9,20071227,20171105,female,3657,40.0,6.0
8804,4,26,3,20130109,20170225,female,1817,227.0,7.0
7232,4,25,7,20141113,20170930,female,1144,114.0,8.0
6776,13,41,9,20161215,20171215,female,381,123.0,10.0
18877,4,28,3,20161206,20170910,male,390,9.0,4.0
5642,15,16,3,20150219,20170119,male,1046,15.0,4.0
11200,5,30,7,20110226,20170930,male,2500,131.0,6.0
14345,1,0,7,20140316,20170301,female,1386,93.0,10.0
24055,9,22,9,20090108,20170919,female,3279,0.0,2.0
553,13,28,9,20110907,20170923,male,2307,90.0,8.0
14789,4,20,4,20151212,20171014,female,750,80.0,9.0
10938,5,19,7,20160203,20171003,female,697,123.0,5.0
10916,22,27,4,20170101,20170128,male,364,41.0,6.0
10793,22,25,4,20151008,20170914,male,815,88.0,4.0
3408,4,25,9,20070416,20171027,female,3912,6.0,2.0
1577,13,24,9,20100421,20171002,female,2811,53.0,6.0
14005,4,27,9,20081018,20180402,male,3361,45.0,4.0
10611,16,28,3,20160403,20171005,female,637,53.0,5.0
13790,13,26,3,20131006,20170904,female,1547,120.0,8.0
14085,5,28,3,20150917,20170915,male,836,46.0,4.0
11402,4,15,4,20160925,20170208,male,462,0.0,5.0
13860,8,22,9,20160922,20170922,male,465,28.0,6.0
16871,1,0,7,20110126,20170331,male,2531,20.0,3.0
7689,22,23,9,20130302,20171006,male,1765,80.0,7.0
7290,4,28,9,20120607,20180102,female,2033,210.0,10.0
6382,5,30,7,20111220,20170917,female,2203,52.0,7.0
1715,22,31,7,20120110,20170615,female,2182,22.0,7.0
6304,5,32,7,20140329,20170916,female,1373,108.0,9.0
11624,5,34,9,20040328,20170918,male,5026,62.0,10.0
2870,5,22,9,20070410,20170708,female,3918,176.0,14.0
993,9,30,9,20070616,20170716,male,3851,436.0,9.0
17397,13,26,9,20080413,20171002,female,3549,105.0,6.0
3562,22,28,3,20120823,20171002,male,1956,450.0,10.0
11119,6,33,3,20141001,20170502,female,1187,87.0,11.0
5492,6,30,9,20060427,20171017,male,4266,178.0,11.0
2089,5,22,7,20120703,20171006,male,2007,57.0,7.0
3997,5,19,3,20150218,20170815,male,1047,86.0,10.0
10139,5,24,3,20130327,20171005,male,1740,96.0,9.0
15332,5,22,7,20131204,20170907,male,1488,140.0,10.0
17084,14,23,7,20131001,20170914,female,1552,14.0,4.0
8926,1,22,3,20150217,20180714,female,1048,65.0,4.0
18861,15,27,9,20160128,20170916,male,703,15.0,3.0
10818,11,27,7,20111127,20170930,male,2226,212.0,7.0
16119,5,21,3,20130508,20180316,male,1698,179.0,13.0
2641,5,26,9,20070926,20170320,female,3749,209.0,7.0
5747,15,20,3,20160205,20170909,male,695,350.0,11.0
14823,4,30,9,20101221,20171024,female,2567,123.0,9.0
8671,17,41,3,20121230,20171022,male,1827,20.0,7.0
13771,9,0,7,20140311,20170918,female,1391,77.0,5.0
3701,5,42,3,20150102,20170928,male,1094,225.0,10.0
14670,22,20,4,20160304,20170906,female,667,54.0,5.0
397,13,23,7,20130928,20170924,female,1555,45.0,7.0
20618,4,22,4,20160607,20170910,male,572,27.0,3.0
16424,13,42,9,20060225,20170930,female,4327,102.0,5.0
4942,14,25,9,20080310,20170930,male,3583,159.0,12.0
4806,22,22,7,20140601,20171018,male,1309,98.0,14.0
377,14,31,9,20110429,20180926,female,2438,398.0,14.0
12291,9,36,7,20130523,20170618,female,1683,2.0,6.0
22162,1,59,4,20160620,20170117,male,559,3.0,6.0
13887,4,24,3,20141129,20170921,male,1128,67.0,7.0
11837,1,26,3,20150705,20170302,female,910,49.0,7.0
16711,13,25,9,20070914,20071012,male,3761,14.0,5.0
6112,12,24,9,20060809,20171002,female,4162,134.0,11.0
2772,13,18,3,20141027,20170810,male,1161,193.0,11.0
21117,1,18,4,20170122,20170710,male,343,41.0,3.0
10810,6,25,3,20141008,20170910,male,1180,112.0,12.0
16762,22,35,9,20101107,20170930,female,2611,2.0,3.0
18016,13,37,9,20080124,20170930,male,3629,34.0,5.0
2334,4,24,7,20110801,20170930,female,2344,210.0,12.0
24599,14,32,9,20111016,20161206,male,2268,7.0,3.0
18382,4,30,9,20051026,20170930,male,4449,8.0,2.0
19602,5,29,4,20151210,20170925,male,752,79.0,6.0
7657,13,25,9,20081026,20170908,male,3353,191.0,7.0
2159,5,23,4,20161005,20170925,male,452,90.0,8.0
5333,4,21,9,20140308,20170822,female,1394,59.0,8.0
3397,5,27,7,20151107,20170915,male,785,18.0,6.0
1657,4,20,9,20150628,20170926,female,917,185.0,10.0
13561,4,20,9,20110209,20170908,male,2517,108.0,8.0
938,13,22,9,20100402,20170916,female,2830,184.0,13.0
14719,5,22,9,20130919,20180307,female,1564,103.0,9.0
21487,13,22,9,20110208,20161229,female,2518,11.0,5.0
16312,6,34,7,20131205,20171004,male,1487,106.0,4.0
20678,13,45,9,20070612,20171016,male,3855,45.0,5.0
21230,6,52,7,20150916,20170929,male,837,1.0,2.0
5419,14,28,3,20120527,20171026,male,2044,205.0,11.0
21838,1,15,3,20160815,20160905,male,503,7.0,2.0
2202,13,17,3,20120628,20180327,male,2012,132.0,10.0
12249,22,21,4,20160113,20180105,male,718,123.0,8.0
7470,13,23,9,20140206,20171001,female,1424,2.0,2.0
1690,22,21,9,20071212,20170927,male,3672,191.0,13.0
13161,10,20,9,20101201,20180101,male,2587,18.0,8.0
13940,1,32,3,20170115,20170919,female,350,28.0,7.0
4912,15,21,9,20080426,20170325,male,3536,86.0,11.0
15921,22,18,3,20140315,20170202,male,1387,74.0,9.0
7906,14,24,7,20110515,20170816,female,2422,24.0,4.0
7105,14,19,3,20140210,20170509,female,1420,166.0,10.0
5101,14,23,3,20131210,20161213,male,1482,0.0,4.0
1440,4,33,9,20110827,20171110,male,2318,289.0,9.0
6168,22,21,9,20140710,20170207,female,1270,44.0,8.0
1600,5,22,9,20121220,20171006,female,1837,188.0,12.0
12245,11,37,3,20120807,20170618,male,1972,54.0,12.0
14541,4,17,4,20170126,20170227,female,339,22.0,4.0
18364,4,23,9,20091206,20180128,female,2947,14.0,4.0
18420,15,34,7,20130203,20171229,female,1792,51.0,7.0
9070,14,41,9,20110525,20170927,female,2412,15.0,4.0
14058,5,33,9,20040716,20171015,female,4916,0.0,6.0
6693,13,37,9,20130213,20180515,female,1782,151.0,9.0
7512,15,23,3,20140619,20171029,female,1291,98.0,7.0
3257,4,0,9,20150728,20180225,female,887,142.0,11.0
18557,5,27,9,20100217,20171003,female,2874,41.0,7.0
796,22,25,3,20131227,20170930,female,1465,53.0,4.0
19806,13,40,9,20080726,20171214,male,3445,17.0,4.0
19430,13,30,9,20080929,20170913,male,3380,65.0,7.0
6272,14,26,9,20060303,20171019,female,4321,316.0,11.0
14711,13,50,9,20110105,20170918,male,2552,163.0,15.0
23454,4,17,4,20160828,20170907,female,490,7.0,4.0
11806,13,32,9,20060301,20171006,male,4323,58.0,10.0
9523,4,35,3,20150210,20170922,male,1055,151.0,18.0
22671,6,28,9,20140406,20170912,female,1365,12.0,4.0
1529,22,23,7,20130114,20171001,male,1812,223.0,9.0
7179,5,65,7,20100609,20171117,female,2762,98.0,13.0
22509,5,15,4,20161118,20170114,female,408,14.0,2.0
3754,13,29,9,20041028,20170609,male,4812,120.0,10.0
7382,14,20,4,20151217,20171014,male,745,216.0,8.0
2440,12,23,9,20141026,20170714,female,1162,140.0,9.0
3297,13,24,9,20080201,20171005,female,3621,107.0,6.0
19839,13,30,9,20080126,20170915,male,3627,34.0,3.0
10412,13,28,7,20110713,20171009,female,2363,110.0,7.0
3912,5,31,9,20140529,20170930,male,1312,67.0,12.0
7244,4,32,9,20151128,20170925,female,764,16.0,4.0
5002,13,26,9,20151111,20180214,male,781,100.0,9.0
8368,5,42,9,20120915,20180428,male,1933,26.0,5.0
24294,1,23,4,20161206,20170614,female,390,17.0,4.0
21368,4,29,3,20150724,20170921,male,891,26.0,5.0
2607,22,27,7,20161207,20171006,female,389,47.0,5.0
15586,11,24,7,20160109,20170909,female,722,98.0,8.0
3104,11,32,9,20100410,20171016,female,2822,77.0,8.0
870,6,19,9,20111221,20170715,male,2202,48.0,10.0
24139,4,25,3,20120906,20170708,male,1942,12.0,2.0
11965,4,22,7,20130620,20171228,female,1655,96.0,8.0
22568,8,19,4,20160315,20170610,male,656,16.0,2.0
10257,6,21,9,20101227,20170802,male,2561,35.0,6.0
11077,5,23,3,20131124,20180210,female,1498,171.0,6.0
2349,22,18,3,20131124,20170616,male,1498,122.0,8.0
17156,22,31,9,20090707,20180124,male,3099,79.0,13.0
470,15,36,9,20061120,20170910,female,4059,65.0,7.0
7796,22,19,3,20131003,20170929,male,1550,178.0,10.0
20773,8,16,4,20161228,20170116,female,368,8.0,4.0
17933,1,0,7,20140403,20171003,female,1368,45.0,7.0
2977,14,35,7,20140904,20170705,male,1214,103.0,11.0
5111,14,27,7,20161226,20170930,female,370,133.0,10.0
22759,12,38,9,20080329,20161219,female,3564,0.0,5.0
17737,4,21,9,20060730,20170913,female,4172,77.0,4.0
7607,13,42,9,20110209,20171004,female,2517,64.0,7.0
13823,13,26,9,20100217,20171022,male,2874,164.0,7.0
3131,4,47,9,20111113,20170926,male,2240,25.0,6.0
19740,15,35,9,20110413,20170916,male,2454,3.0,3.0
24607,4,31,3,20121122,20160501,female,1865,1.0,4.0
9531,13,33,9,20101212,20170930,male,2576,49.0,7.0
18054,14,32,9,20111115,20170927,male,2238,44.0,3.0
259,6,27,9,20050423,20170930,female,4635,189.0,7.0
17214,5,29,7,20111017,20170930,female,2267,74.0,8.0
5920,6,17,4,20151209,20170611,male,753,182.0,14.0
7698,22,32,9,20060605,20170913,female,4227,51.0,7.0
12322,13,34,7,20110308,20170920,male,2490,35.0,10.0
8567,8,20,4,20161029,20170924,male,428,184.0,9.0
6861,5,29,3,20130225,20170610,female,1770,97.0,7.0
17547,1,21,3,20151101,20170925,male,791,17.0,7.0
5590,15,23,9,20121201,20170404,female,1856,152.0,15.0
14715,15,28,3,20150212,20170921,female,1053,37.0,3.0
7033,13,53,9,20090507,20180713,female,3160,283.0,16.0
12087,15,26,4,20160816,20171004,male,502,158.0,10.0
12102,5,26,9,20110322,20170912,male,2476,79.0,7.0
7933,4,26,7,20120908,20171003,male,1940,319.0,12.0
10499,5,35,9,20100530,20171001,male,2772,88.0,6.0
18360,4,33,9,20091031,20180530,male,2983,72.0,5.0
11844,13,31,9,20101012,20171002,female,2637,116.0,13.0
3862,3,26,9,20140203,20170306,male,1427,241.0,10.0
21951,13,17,3,20150710,20170809,female,905,6.0,4.0
3002,14,27,9,20150630,20180203,female,915,89.0,9.0
20016,15,40,9,20101113,20170930,male,2605,21.0,4.0
13152,3,26,9,20140908,20170908,female,1210,141.0,7.0
22612,12,34,3,20130127,20170718,male,1799,2.0,5.0
22908,15,27,9,20130209,20171010,female,1786,9.0,3.0
11142,12,19,4,20170111,20170116,female,354,3.0,5.0
17497,13,43,9,20070328,20170330,male,3931,8.0,4.0
22736,22,29,7,20160214,20170914,male,686,0.0,0.0
16535,13,32,9,20160815,20170917,male,503,71.0,6.0
795,13,37,3,20140121,20170907,female,1440,11.0,5.0
3744,17,29,9,20060112,20170930,female,4371,32.0,3.0
7026,6,26,9,20160402,20180430,male,638,239.0,16.0
12420,4,43,9,20121103,20170930,female,1884,21.0,3.0
11912,13,23,9,20160906,20170921,female,481,82.0,7.0
128,6,20,3,20120116,20170920,female,2176,100.0,10.0
3365,6,30,9,20040729,20170930,male,4903,349.0,12.0
13078,5,43,3,20120108,20171018,male,2184,80.0,7.0
19144,5,19,9,20150219,20170529,female,1046,10.0,4.0
8261,1,45,3,20170128,20170617,male,337,0.0,4.0
11009,14,23,7,20150221,20170930,female,1044,53.0,6.0
11468,4,25,9,20100602,20161230,male,2769,41.0,4.0
23636,5,35,9,20160128,20170908,female,703,6.0,3.0
14889,4,22,9,20130102,20170813,female,1824,12.0,9.0
16983,13,37,9,20110521,20170921,male,2416,34.0,8.0
20603,1,25,4,20151018,20151021,male,805,2.0,6.0
10946,14,31,9,20150828,20171127,female,856,134.0,13.0
1151,13,37,9,20070222,20171231,male,3965,81.0,12.0
11276,5,19,9,20111001,20170114,male,2283,23.0,7.0
13699,22,30,3,20150906,20170913,male,847,38.0,5.0
2490,13,37,3,20150406,20171107,female,1000,113.0,10.0
5055,5,26,3,20121009,20170705,male,1909,108.0,11.0
22541,1,19,3,20150318,20150325,female,1019,6.0,4.0
7088,15,30,3,20150714,20171128,male,901,84.0,11.0
8158,1,22,4,20161012,20170912,male,445,135.0,12.0
19950,15,17,3,20141014,20170713,female,1174,0.0,5.0
22504,5,27,9,20140626,20170612,female,1284,4.0,2.0
4242,1,0,7,20111212,20170930,female,2211,171.0,3.0
24706,22,28,3,20150609,20150630,male,936,5.0,3.0
11525,13,24,4,20160321,20170919,male,650,24.0,8.0
12348,18,21,9,20101230,20171017,female,2558,66.0,9.0
23629,22,26,9,20101121,20170924,male,2597,5.0,2.0
10058,6,26,9,20121216,20170916,female,1841,277.0,14.0
12641,15,27,4,20151229,20171001,male,733,11.0,2.0
17407,6,23,9,20140924,20171007,female,1194,49.0,8.0
13712,4,17,3,20150605,20180127,female,940,183.0,12.0
4704,5,34,9,20161217,20170917,male,379,34.0,8.0
10898,12,28,3,20140121,20170916,male,1440,72.0,7.0
6061,13,24,9,20140215,20170805,male,1415,130.0,13.0
13235,13,28,9,20110818,20170120,female,2327,64.0,13.0
9043,11,24,9,20110821,20170916,male,2324,74.0,10.0
11353,6,22,9,20140225,20170828,female,1405,44.0,7.0
19228,13,58,9,20110128,20161206,male,2529,0.0,2.0
19821,5,24,3,20150731,20161214,female,884,4.0,3.0
16951,13,26,7,20160119,20170919,female,712,50.0,5.0
8595,4,28,9,20041219,20170930,male,4760,164.0,11.0
8614,1,17,4,20160310,20170228,male,661,58.0,8.0
4762,13,0,9,20140908,20170909,female,1210,213.0,11.0
8357,3,21,9,20150320,20170521,male,1017,75.0,8.0
24846,12,34,3,20170115,20171002,female,350,9.0,2.0
19099,4,15,3,20170109,20170130,female,356,22.0,4.0
23102,22,24,7,20121018,20170914,male,1900,12.0,7.0
19750,16,29,7,20160106,20171005,female,725,37.0,5.0
24974,6,36,9,20090819,20090820,male,3056,3.0,3.0
15662,4,31,3,20130529,20170909,female,1677,74.0,7.0
13866,5,42,9,20040905,20170930,male,4865,51.0,5.0
6797,13,33,9,20070309,20170708,male,3950,202.0,9.0
519,21,22,3,20160910,20171101,female,477,278.0,7.0
1472,14,23,9,20110624,20171005,male,2382,425.0,12.0
2338,6,38,9,20110811,20170810,male,2334,8.0,3.0
2935,22,22,4,20151129,20180304,male,763,288.0,6.0
4089,13,26,9,20070323,20170914,female,3936,195.0,10.0
196,22,19,9,20121209,20180930,male,1848,164.0,19.0
24818,5,25,3,20140122,20170609,female,1439,0.0,1.0
24831,13,26,9,20081220,20170922,male,3298,0.0,2.0
23356,1,0,3,20141011,20170630,female,1177,1.0,2.0
7711,13,29,9,20090225,20171004,female,3231,78.0,4.0
5478,5,32,9,20101225,20171025,female,2563,33.0,3.0
5300,14,38,9,20121220,20181012,female,1837,146.0,10.0
1668,15,28,7,20101111,20171008,female,2607,9.0,8.0
7970,22,39,3,20160919,20170921,male,468,121.0,6.0
18092,13,32,7,20110713,20170910,female,2363,41.0,9.0
4647,8,18,9,20100919,20170908,female,2660,95.0,13.0
15214,4,23,3,20121118,20170930,female,1869,55.0,7.0
14100,5,20,4,20160208,20170708,female,692,40.0,8.0
22719,5,24,9,20070222,20170710,male,3965,0.0,2.0
9158,14,20,9,20140912,20160728,female,1206,7.0,5.0
9713,5,41,9,20090808,20180419,female,3067,106.0,9.0
6300,13,0,9,20170128,20171004,female,337,48.0,5.0
18408,5,20,9,20110228,20170113,male,2498,63.0,7.0
3420,7,29,9,20080626,20170531,male,3475,153.0,7.0
11886,9,24,7,20150117,20170902,female,1079,107.0,10.0
4865,22,37,9,20090505,20170826,male,3162,63.0,5.0
3549,13,44,9,20110902,20170925,male,2312,195.0,10.0
4498,5,52,9,20080410,20171004,female,3552,132.0,11.0
5556,13,20,3,20121009,20180326,female,1909,79.0,6.0
21032,13,34,9,20150206,20171030,male,1059,11.0,3.0
4022,14,29,9,20100130,20170922,female,2892,187.0,10.0
3999,13,32,9,20110111,20171014,male,2546,327.0,10.0
7544,8,29,9,20160105,20161230,female,726,106.0,8.0
923,13,28,9,20110118,20171001,female,2539,105.0,6.0
21338,13,20,9,20140829,20170716,female,1220,11.0,3.0
10591,4,24,9,20100516,20171021,female,2786,35.0,8.0
18427,14,23,7,20130220,20170815,male,1775,1.0,3.0
16864,1,22,7,20130318,20170916,male,1749,77.0,8.0
2039,6,21,4,20151223,20170912,female,739,143.0,12.0
18015,14,35,9,20060406,20170921,male,4287,44.0,4.0
15841,22,19,3,20120115,20170907,male,2177,91.0,7.0
20097,13,30,3,20130704,20180316,male,1641,9.0,7.0
4334,5,28,3,20161211,20170713,female,385,232.0,12.0
11805,1,17,4,20160301,20161221,male,670,23.0,5.0
2441,5,22,7,20130527,20170930,male,1679,184.0,7.0
17023,14,21,3,20120609,20180321,female,2031,3.0,3.0
15513,15,20,3,20120804,20170911,female,1975,112.0,9.0
3143,5,29,9,20111201,20170601,female,2222,71.0,8.0
616,13,0,9,20111119,20171003,male,2234,363.0,10.0
2991,5,17,3,20150425,20170920,male,981,245.0,6.0
11804,15,29,3,20150808,20170329,female,876,52.0,5.0
977,4,26,9,20110325,20171230,male,2473,197.0,11.0
14324,13,38,7,20121217,20170923,female,1840,57.0,2.0
17301,15,34,9,20101218,20171017,male,2570,15.0,4.0
3315,11,37,9,20110613,20171004,male,2393,131.0,8.0
9393,22,16,3,20141204,20180202,female,1123,101.0,9.0
11388,9,20,3,20150818,20171004,male,866,40.0,6.0
1294,1,18,3,20150928,20170919,female,825,34.0,4.0
24232,22,33,9,20050920,20170930,female,4485,2.0,2.0
2995,15,27,3,20130329,20171018,female,1738,182.0,7.0
8209,6,24,9,20060315,20180504,male,4309,141.0,4.0
19878,6,25,9,20110210,20171001,male,2516,80.0,8.0
9376,8,37,3,20130224,20170425,female,1771,99.0,9.0
23060,6,26,9,20130809,20170709,female,1605,6.0,2.0
4886,12,22,9,20090102,20170508,male,3285,75.0,10.0
8994,13,37,9,20101106,20180417,female,2612,223.0,10.0
2853,13,38,9,20110217,20170908,female,2509,151.0,7.0
16585,5,41,9,20060108,20170930,male,4375,0.0,2.0
16937,1,21,4,20170123,20170808,male,342,8.0,5.0
3502,15,29,9,20041219,20171026,male,4760,33.0,10.0
16441,13,22,7,20130328,20170930,male,1739,15.0,5.0
24421,15,24,3,20170130,20170202,male,335,0.0,3.0
238,5,55,3,20131209,20170909,female,1483,153.0,10.0
7344,13,27,7,20101212,20180130,female,2576,73.0,6.0
20858,13,19,9,20130601,20170925,male,1674,24.0,6.0
9457,12,21,3,20120919,20170518,male,1929,135.0,7.0
3364,13,30,9,20110909,20170930,male,2305,44.0,6.0
18221,12,28,9,20151015,20170914,female,808,16.0,2.0
8796,5,36,9,20070623,20170918,female,3844,79.0,7.0
6433,15,40,7,20111223,20170919,female,2200,101.0,6.0
16537,13,30,7,20110201,20170927,male,2525,6.0,3.0
3462,1,19,4,20161026,20170908,female,431,85.0,6.0
20479,4,47,9,20051130,20170930,female,4414,16.0,4.0
4926,13,37,3,20140206,20171002,female,1424,208.0,14.0
3711,15,28,9,20070627,20170915,female,3840,294.0,16.0
6563,22,31,3,20150829,20170910,male,855,80.0,9.0
13026,13,36,3,20121110,20170908,male,1877,27.0,11.0
15995,5,29,7,20141111,20180331,male,1146,2.0,7.0
16484,13,41,9,20130202,20171006,female,1793,13.0,7.0
10341,5,39,9,20091001,20170930,female,3013,235.0,7.0
22088,6,44,9,20051021,20170815,female,4454,7.0,4.0
13483,4,43,3,20120725,20170110,male,1985,27.0,8.0
6412,14,28,9,20080914,20170930,male,3395,246.0,9.0
20997,14,22,4,20160420,20160424,male,620,12.0,1.0
19694,14,27,9,20070210,20170920,female,3977,20.0,8.0
5582,5,36,9,20120116,20170930,male,2176,83.0,6.0
4885,22,29,9,20060629,20180509,male,4203,174.0,15.0
13060,5,39,9,20111118,20170911,female,2235,119.0,8.0
8428,9,27,3,20131019,20170907,male,1534,158.0,8.0
16358,22,18,3,20150629,20170716,female,916,1.0,4.0
379,5,16,9,20141128,20171003,female,1129,268.0,8.0
15405,5,29,9,20061217,20170908,male,4032,78.0,11.0
13092,5,19,9,20110705,20171004,female,2371,57.0,7.0
5588,13,27,9,20110525,20180327,male,2412,102.0,11.0
20395,10,35,9,20061120,20171021,female,4059,85.0,9.0
9657,13,33,4,20160920,20170124,female,467,158.0,7.0
7083,5,29,9,20071106,20170930,female,3708,162.0,18.0
6021,4,29,3,20150504,20170908,female,972,75.0,9.0
4860,6,38,9,20111016,20170615,male,2268,54.0,3.0
13620,15,18,3,20150902,20180123,female,851,42.0,11.0
7414,4,29,7,20101226,20171006,female,2562,182.0,9.0
14693,22,20,3,20141129,20170924,male,1128,59.0,8.0
10117,15,33,9,20111127,20180605,female,2226,99.0,8.0
7590,4,24,9,20130419,20180115,male,1717,195.0,13.0
22907,9,31,4,20160208,20170712,female,692,4.0,4.0
14170,5,18,9,20150408,20170928,male,998,64.0,4.0
23907,4,29,7,20110804,20170924,male,2341,3.0,3.0
16290,18,50,9,20080824,20180714,female,3416,14.0,5.0
12536,15,35,9,20111026,20170926,female,2258,27.0,7.0
10501,13,57,9,20090418,20171002,male,3179,35.0,7.0
21053,15,28,9,20080322,20170925,female,3571,18.0,4.0
17885,13,24,9,20110906,20170930,female,2308,31.0,4.0
13278,5,38,9,20110124,20171025,male,2533,64.0,9.0
18341,22,16,4,20160918,20170213,female,469,66.0,7.0
17967,13,35,9,20110404,20170611,male,2463,2.0,3.0
2283,15,21,9,20121118,20170518,female,1869,145.0,9.0
15656,13,22,3,20130427,20170217,female,1709,72.0,8.0
6330,5,25,7,20111208,20171008,male,2215,176.0,10.0
18836,5,38,9,20111010,20171001,male,2274,36.0,3.0
9596,4,43,3,20150425,20180827,male,981,122.0,7.0
998,14,19,3,20150311,20170828,male,1026,340.0,9.0
21631,14,15,9,20100116,20170930,female,2906,25.0,5.0
1205,4,18,9,20070427,20171005,male,3901,241.0,8.0
6131,12,28,9,20161127,20171204,female,399,131.0,10.0
4566,8,30,9,20070716,20171003,male,3821,11.0,3.0
11029,11,22,7,20130316,20170917,male,1751,67.0,6.0
13791,22,25,9,20070715,20171003,female,3822,210.0,13.0
12594,17,28,9,20061116,20170916,female,4063,50.0,8.0
20926,5,30,9,20050715,20170930,male,4552,2.0,5.0
9767,4,26,4,20160116,20170713,female,715,22.0,7.0
14275,4,23,4,20170104,20171117,female,361,35.0,7.0
7513,18,27,3,20140217,20171005,male,1413,100.0,12.0
12856,14,28,9,20070707,20170709,female,3830,12.0,3.0
7208,5,31,9,20160816,20180216,male,502,65.0,8.0
1451,14,26,3,20140905,20180104,female,1213,70.0,11.0
7670,13,24,9,20131129,20180304,female,1493,173.0,11.0
45,15,31,7,20131009,20170911,male,1544,107.0,6.0
23816,12,25,3,20120720,20170910,male,1990,9.0,4.0
963,5,30,9,20111120,20170912,male,2233,60.0,8.0
17081,5,30,9,20130109,20180121,female,1817,97.0,9.0
12044,5,24,7,20141003,20170917,female,1185,141.0,7.0
10605,22,0,3,20150104,20171009,female,1092,30.0,9.0
17149,5,23,4,20160331,20170611,male,640,18.0,9.0
252,4,32,3,20130730,20171005,male,1615,69.0,6.0
21091,1,36,4,20161206,20171208,male,390,5.0,7.0
16065,15,22,3,20140722,20171019,female,1258,44.0,8.0
1534,4,45,9,20110209,20170920,male,2517,15.0,5.0
2513,4,24,9,20111031,20170930,male,2253,81.0,12.0
6553,13,26,9,20070417,20170915,male,3911,118.0,9.0
20738,5,33,9,20050410,20171021,female,4648,14.0,3.0
13588,13,38,9,20110807,20170808,female,2338,24.0,7.0
6547,5,22,7,20130729,20170930,female,1616,196.0,5.0
10889,10,21,4,20160610,20170927,female,569,42.0,3.0
521,1,42,7,20100608,20180106,female,2763,287.0,7.0
13878,13,33,7,20110119,20180118,female,2538,36.0,3.0
20290,3,22,9,20110720,20171022,female,2356,29.0,7.0
24891,4,31,9,20071129,20170201,female,3685,2.0,4.0
6854,9,35,3,20130619,20180815,female,1656,38.0,6.0
5832,13,25,4,20160126,20170527,female,705,406.0,13.0
6785,13,23,3,20120702,20170708,male,2008,45.0,8.0
6655,17,34,9,20150626,20170909,male,919,165.0,13.0
3325,13,21,3,20120804,20170909,male,1975,82.0,10.0
6243,12,24,9,20130303,20170930,male,1764,115.0,12.0
11799,4,24,7,20160831,20170930,female,487,39.0,8.0
14938,15,31,9,20110306,20171013,female,2492,20.0,4.0
17747,17,22,4,20161016,20171019,male,441,34.0,7.0
23161,5,37,3,20150828,20150904,female,856,0.0,4.0
1190,6,22,9,20160827,20171014,male,491,128.0,14.0
21802,7,27,7,20140116,20170919,male,1445,19.0,2.0
711,4,31,9,20141023,20170926,female,1165,89.0,9.0
8001,15,38,9,20061119,20171015,female,4060,192.0,10.0
4605,13,51,7,20110919,20170917,male,2295,135.0,12.0
21649,8,23,9,20070908,20170930,male,3767,23.0,7.0
6799,1,33,9,20150813,20171003,female,871,0.0,4.0
15837,13,31,3,20160408,20180815,female,632,70.0,9.0
9990,6,41,7,20101215,20170923,female,2573,20.0,6.0
24775,11,23,9,20080610,20171008,male,3491,7.0,2.0
21501,17,22,9,20130131,20170901,female,1795,18.0,3.0
1860,22,16,9,20170103,20171231,female,362,124.0,10.0
1978,15,26,7,20120112,20171005,male,2180,130.0,6.0
16708,3,18,3,20150117,20170615,male,1079,33.0,8.0
16047,13,18,9,20110630,20170628,male,2376,1.0,3.0
10934,5,28,7,20111004,20170925,female,2280,28.0,7.0
318,14,20,3,20150206,20171004,female,1059,68.0,8.0
106,4,32,9,20050224,20171001,male,4693,742.0,7.0
17542,4,30,9,20091027,20171008,male,2987,13.0,2.0
18940,15,29,9,20140306,20171009,male,1396,12.0,3.0
823,5,24,3,20130604,20170930,male,1671,195.0,11.0
12148,13,25,3,20130410,20171016,male,1726,93.0,9.0
5760,18,26,9,20110404,20180522,male,2463,226.0,8.0
15947,6,34,9,20090228,20171002,female,3228,13.0,4.0
2435,7,37,9,20070530,20181027,female,3868,69.0,5.0
4993,5,27,3,20150912,20170812,female,841,177.0,9.0
19810,9,22,4,20160902,20161116,female,485,1.0,3.0
