song_id,length,genre,artist,composer,lyricist,language,isrc
1003,251193,465,835,1371,1316,3,TWJ011100310
9593,172094,465,0,675,629,31,UK6821400359
6821,264777,458,548,1714,1904,3,TWA471596011
4882,267180,359,270,798,503,52,GBENL1701784
2010,256208,465,446,1573,2094,3,TWK231105505
4420,251846,465,633,484,673,3,TWA531398022
9054,220160,921,265,2252,2297,31,KRA381205055
6543,288182,1259,800,951,888,3,TWI451000006
1016,278976,2157,611,1856,1898,10,TWW471607002
1057,267818,465,896,2148,1400,3,TWC219701004
8098,264939,465,695,1971,2027,3,SGA040530063
8550,321828,465,330,1594,1587,3,TWC950206106
7865,315141,458,564,273,240,3,TWA471204008
2033,203232,465,759,1892,2061,3,TWB511382111
2690,301975,465,575,1548,1516,3,TWB879804803
2129,244924,465,714,1605,1354,3,TWA770500451
7409,303856,465,14,1341,1533,3,TWA770900897
3227,229668,465,453,1300,1572,3,SGA781500007
6436,238759,465,710,1818,1838,3,TWA470473010
6169,198687,465,363,286,468,3,TWA531413904
4536,199784,465,821,1975,2033,3,TWC051312702
9537,245481,465,36,164,146,52,USSM11205498
6181,257671,458,801,803,756,3,TWA470519005
7586,257462,465,500,824,780,3,GTTA31205008
7685,250112,465,446,2043,2094,3,TWK231307015
4526,262060,451,494,2041,965,24,HKE971607006
3711,268329,465,330,1492,1779,3,TWC310106103
1062,296124,458,624,1657,1672,3,TWD631653801
6450,258194,465,529,890,28,3,TWA530493704
845,265824,458,122,309,918,3,TWA471602001
139,216600,921,391,428,384,31,TWA531600513
3502,289750,458,654,1473,1435,3,TWS831610028
5135,235206,465,902,2161,2200,3,TWA211226001
3059,238132,465,727,2087,1389,3,TWD951143106
1916,234213,465,774,1085,1093,3,TWA530334306
2875,284003,465,421,947,686,3,TWEM31104005
2136,217920,458,104,1756,2115,3,TWB671606001
3184,249010,458,876,1381,2066,3,HKJ631602001
7529,278883,458,804,2092,2272,3,TWS411400043
1785,217965,458,499,1384,1330,3,TWK970300502
6660,262687,465,458,1937,2000,3,TWA771100988
1788,261642,465,844,890,390,3,TWA531261804
2744,173975,458,499,1384,1576,3,TWK971601309
603,225280,465,845,1131,1936,3,TWA211551801
6277,245968,458,867,2058,2108,3,CNA231600158
2100,283898,465,490,1357,1291,3,TWF711000039
6907,241185,465,402,128,118,52,GBARL0500641
6005,249730,465,694,1747,1768,3,TWBF31603009
5322,300826,465,786,441,399,10,TWA531484801
5530,283680,465,730,1851,1890,3,TWT111400205
8432,239304,2022,125,1079,606,17,JPKS00400421
8639,274181,465,841,1814,2118,3,TWF711000026
7495,252760,458,618,1636,1651,3,TWK951600202
373,234788,458,937,2236,2288,3,TWK231610603
3476,303751,465,459,1337,1264,3,TWA770400207
6671,255047,465,109,1250,1175,17,JPE301103161
6011,284640,458,663,2016,1995,3,TWJ011600803
1075,287033,465,633,1679,1491,3,TWB670301205
3680,206367,444,54,1214,1133,31,KRC491600005
6737,291109,465,744,926,851,3,TWX451400013
1715,233743,465,758,149,1389,3,TWA210823401
5430,334236,1609,184,368,705,52,FR9W11614931
8162,318693,465,838,1529,2055,3,TWA451102905
6986,259239,465,909,332,309,3,TWA530671204
671,238132,465,499,1384,1422,3,TWK970400706
7009,315350,458,499,1384,1576,3,TWK970300505
4724,287738,465,909,14,16,3,TWA530671207
376,255558,465,791,1931,1994,3,TWK331001004
9256,229756,465,208,610,555,52,GBCTA1300103
4236,301975,465,449,1589,1275,3,TWR131304102
5890,219742,458,499,1384,1330,3,TWK971401107
203,183118,458,933,978,916,3,CNE041600542
2338,226429,458,724,2129,2172,3,TWA451690603
6422,256000,465,446,2043,2094,3,TWA450171407
8265,204068,458,499,1384,2233,3,TWK971401102
6824,328399,465,446,2043,2094,3,TWA450160910
3860,261642,458,639,1693,1996,3,TWD951634107
6711,237740,465,136,306,270,52,USSM11605173
4254,268826,465,785,747,701,3,TWA531530009
9138,238132,465,429,2143,2182,3,TWP011104903
4638,245237,465,460,1285,1239,3,TWD951044108
638,260806,458,758,2173,2069,3,TWD251750501
7855,251271,465,872,1947,1389,3,TWA531658610
6829,259761,921,391,1083,1587,3,TWD950627102
7210,266448,458,727,2216,1995,3,TWD951643215
2452,247275,465,785,653,1060,3,TWA530920702
2139,258298,465,835,1380,1700,3,TWC270004071
3702,200202,465,729,1847,1888,3,TWD631314101
1280,204130,465,316,922,847,52,USSM11500753
5027,233883,1609,373,66,59,52,USQX91600467
5203,310961,458,754,317,286,3,TWA471603008
1655,291944,458,727,1803,1662,3,TWD951643212
5734,226115,458,772,166,1154,3,TWA470303002
4509,316604,465,551,1155,1077,3,TWB479308071
2632,346853,465,148,916,842,52,USSM19600644
6041,244032,465,600,1605,1611,3,TWAG31500004
3960,251088,465,481,2029,2083,3,TWA450996802
8635,229250,465,710,1818,1830,3,TWV451500007
8311,284943,921,900,2087,1594,3,TWA211459103
1578,211879,1616,31,35,38,52,NG0841613010
1600,255059,465,448,2161,1233,3,TWF711000067
7597,224026,465,610,1295,1228,3,TWD631313603
9344,267284,465,643,2192,1716,3,TWV871477001
4472,222667,465,610,1418,1376,3,TWD631416603
7702,263267,465,572,1228,1145,3,TWA271207003
6414,267911,465,14,1595,2218,3,TWA771101003
8337,189753,458,91,240,216,3,TWH771624003
7872,267726,458,794,1371,1316,3,TWF670100401
3053,234997,465,873,893,683,3,TWA530304607
5324,243072,458,887,2121,1858,3,TWAE31600818
3436,236042,458,464,1311,1243,3,TWA451650901
2974,250253,465,624,1657,1672,3,TWD631416203
4180,247104,2157,508,1856,1898,10,TWW471612001
151,311118,465,785,448,1093,3,TWA531530003
9120,264568,465,481,2210,1230,3,TWA450688910
2574,263915,465,923,1162,1094,3,TWA531143103
2553,275992,465,560,1521,1274,3,EMIDD0286704
6435,343562,465,872,1457,1376,3,MYPN11313105
3049,195866,465,391,401,123,31,TWA531600101
88,266057,465,633,1681,1694,3,TWA531480008
4562,236750,458,710,726,451,3,TWA479820003
8236,203128,1259,702,1426,1382,3,TWA451319731
1901,298710,465,8,1238,179,3,TWA770300152
5897,326739,465,421,2105,1190,3,TWB510224502
482,289332,465,513,1407,1362,3,CNR211200331
2331,239177,465,689,1785,1698,3,TWA470603002
5830,253863,465,51,622,565,52,USSM11102904
8150,237400,465,593,630,700,3,HKI490867407
2565,275520,458,446,1857,2094,3,TWK231610210
2578,280346,465,862,2114,1598,3,TWU651501001
7876,258159,798,848,752,29,3,HKA619900230
76,266866,458,500,110,1334,3,TWAG11600403
9508,201142,465,446,1636,1651,3,TWA450058317
3121,192496,1616,31,38,38,52,NOG841615010
5881,194719,139,61,136,128,52,USRC11502185
2710,249707,465,449,1590,1276,3,TWR131203006
7719,229041,444,112,3,3,31,KRA301600290
3721,220995,465,446,2043,2094,3,TWA450058313
2777,281808,465,758,1820,1960,3,TWA211630806
3814,203232,465,765,289,2058,3,CND141400066
2850,165877,1259,327,946,877,52,USSM11606200
8489,320992,444,942,462,413,31,KRB751422837
6885,228728,359,380,336,313,52,GBBPF0100539
3556,313155,465,446,2043,2094,3,TWK230700705
3855,272927,444,206,1193,1112,31,KRA301600381
3504,195474,1609,373,60,53,52,USQX91600502
658,265926,465,818,909,836,3,TWA531657205
1650,319007,465,692,1384,1330,3,TWC230107211
4437,252447,465,442,1512,2165,3,TWK231103801
6204,245681,465,80,89,83,52,DEZ921620081
3542,225523,458,499,1384,1576,3,TWK970100207
5462,260414,465,97,269,237,52,GBARL1601402
1351,262368,458,663,1802,1820,3,TWJ011600805
2622,244992,1609,486,1720,1746,3,TWAE31601073
8683,325799,465,758,2157,2199,3,TWD250116402
5177,253910,465,559,393,1700,3,TWA550717109
9044,198844,2157,676,1808,1735,10,TWI431603217
7904,236365,458,391,1212,1132,3,CNE041500081
3765,295079,465,446,2043,2094,3,TWK230902413
6300,249583,465,297,510,454,52,GBHMU1500105
3806,331441,458,580,1559,1547,3,TWJ011600701
7580,253910,465,633,1679,1910,3,TWB670401212
7703,241789,444,470,412,372,31,KRA301600209
6931,208143,465,877,2084,1229,3,TWR031403003
7401,229521,465,12,472,421,52,USSM11306713
2087,224235,465,477,1951,2012,3,TWK231303902
2515,148871,465,150,378,350,52,USSM11609206
5152,248917,458,531,1449,1416,3,TWR011600003
178,289436,458,499,1384,1330,3,TWK971401103
1723,265743,465,633,484,1037,3,TWA531398014
4290,344305,458,498,1380,2118,3,TWA470053008
5700,274912,465,714,1940,1930,3,GTTA31103002
9460,202292,458,548,1010,1904,3,TWA471596005
1902,226626,465,772,2212,1763,3,TWA531042208
2475,284630,465,421,1955,1389,3,TWB519602803
1216,260620,465,794,1371,1316,3,TWF671100105
3888,236982,465,512,1406,2164,3,TWK231205207
7730,217025,465,55,121,111,31,KRA301200362
4041,261504,465,646,1949,1540,3,TWZ871400008
6225,163872,465,516,2211,2257,3,SGB171500001
1703,302497,465,421,2105,2061,3,TWB519602101
6355,239595,458,140,354,325,3,HKI111600006
3104,226359,1259,76,1313,1246,52,USRC11403042
4158,305214,465,789,1929,1992,3,CNA651500228
902,260248,465,4,1911,1966,3,TWE110200201
7439,258089,465,85,1352,1285,17,JPPC00600688
6070,248163,465,503,143,1389,3,TWA450479702
9008,227996,465,354,120,505,31,KRA381209265
3696,229564,444,407,254,228,31,KRA301600365
7142,265125,465,560,1226,913,3,TWB430002081
7450,194246,465,633,1679,1491,3,TWB670301201
4739,177319,458,507,1008,1904,3,TWCC31600010
6991,223895,465,487,161,686,24,HKG580400093
2898,223655,465,876,2142,1700,24,HKH090010601
8321,264176,465,731,822,778,31,KRA491402451
8073,301322,359,333,825,899,17,JPTF01614801
4734,223712,465,341,247,1114,31,KRA301200352
2701,268747,465,734,1853,1895,3,TWK010800011
7878,273240,465,421,1359,1930,3,TWB519602807
901,282122,458,748,1384,1576,3,TWL251305201
541,247431,465,577,150,1390,3,TWA210924303
8344,232698,458,772,558,1150,3,TWA470518002
1223,285988,458,724,2129,2173,3,TWA451690601
8455,218592,465,844,761,1097,3,TWA531261805
6801,261549,465,537,2125,1389,3,TWB671301302
1907,300904,465,123,1018,144,3,TWA531663613
2943,211173,465,589,1576,1564,3,TWP031100101
836,244401,444,473,665,616,31,KRA301600327
5735,293302,465,845,2087,1389,3,TWA211227202
8650,252927,458,499,1384,1576,3,TWK970801407
4396,275620,465,743,1628,2183,3,TGT886815004
5708,263105,829,879,2095,2141,3,TWC939900012
1473,245446,465,677,1962,1422,3,TWA771000954
6990,319530,465,140,1653,1667,3,HKI111300020
937,263941,458,662,1167,32,3,TWA470526003
8819,247037,465,633,1679,1736,3,TWB670501203
6351,275520,458,663,603,550,3,TWJ011600809
9087,216648,458,370,1157,1058,3,TWA531636504
4307,257619,921,440,1282,1428,17,JPTK08880519
9193,214726,465,363,1868,1660,3,TWT411200101
8676,253701,465,503,2044,2096,3,TWK230801101
8026,219306,1609,70,1033,954,52,GBARL1401198
3406,227369,465,477,1618,1623,3,TWK231303903
5739,214282,465,157,865,707,31,TWA531401728
7618,210390,359,333,826,315,17,JPTF01614802
7724,207281,1609,94,256,119,52,GB28K1400044
1175,392369,465,403,373,344,0,GBBBN0009513
3255,217025,465,639,1262,1995,3,TWD950834103
2588,219567,465,794,1371,1316,3,TWF670500201
4142,214413,465,772,488,1087,3,TWA531300611
1576,278987,458,710,1818,1841,3,TWA471010004
3416,243356,458,930,2222,1347,3,TWX351700004
227,235206,465,895,2144,2185,3,TWA451698802
1335,244715,465,628,1544,2086,3,TW0911400002
1710,260179,921,391,1654,1489,3,TWD951567103
106,267598,465,727,1533,1540,3,TWD951343109
4619,264568,465,545,1463,2255,3,TWA770700722
4296,360576,458,794,1371,1316,3,TWF671500201
6384,238968,465,910,1679,1489,3,TWD950625103
7547,174706,458,499,1384,2233,3,TWK970801503
2264,274494,465,727,2087,1389,3,TWD951568101
1496,217208,465,490,1357,1291,3,TWA531583702
3191,185338,465,818,1003,837,3,TWA531657206
7357,210604,465,575,1548,1516,3,TWA450789907
6159,298655,465,791,1931,1994,3,TWK331001002
2705,185109,465,189,2027,1451,52,GBLPF0096195
4744,235102,458,14,1031,952,3,TWA471416001
4599,237818,465,497,1569,1508,24,HKJ341400094
6195,250880,458,458,1304,1236,3,TWAK11600021
8703,238236,458,651,1430,1750,3,TWA470525004
677,198844,458,831,2085,2238,3,TWBW51600402
923,217728,458,446,1573,2094,3,TWK231610205
3635,234893,458,772,1019,1160,3,TWA470518011
3150,280764,465,696,205,1700,3,TWA750500302
2669,325485,465,540,1618,1622,3,TWK231307212
8792,252133,465,774,1912,1967,3,TWJ011300206
4360,262373,921,436,1602,1607,3,TWA451403061
9506,169064,458,499,1384,1576,3,TWK970801508
3330,170504,458,589,1577,1565,3,TWP031300104
3614,268538,921,121,9,10,31,KRC211600048
9313,256104,465,765,1822,1439,3,CND141500119
4989,278360,465,448,1823,2270,3,TWF711000068
8335,271777,465,442,1339,2240,3,TWK230902001
4807,197381,444,282,662,613,31,KRA301600313
1082,211121,444,111,691,636,31,KRB461600572
9227,328106,437,289,34,1100,17,JPU901600580
2591,263291,465,485,621,1122,3,TWA531398910
4466,246491,465,442,1837,2164,3,TWK230801201
903,282226,458,527,1440,1408,3,CNA231601678
5244,204852,465,227,900,827,52,GBARL1600727
65,250880,465,676,2086,2131,10,TWI431300401
6003,244924,1259,905,2167,2207,3,TWA451407902
5451,229970,465,729,1374,1960,3,TWD631009701
9574,252772,465,303,808,761,52,GBMQN1200012
2687,251088,465,577,1378,1316,3,TWR031202002
1638,280357,458,662,1371,1316,3,TWA471203010
4056,225373,465,155,1046,625,31,KRA301300083
4222,219324,444,42,1074,985,31,KRA401500541
4032,207203,465,330,370,1592,3,TWD950806105
1416,294138,465,774,1912,1967,3,TWJ011300204
6425,109568,465,446,2043,2094,3,TWK231307013
5393,124760,437,299,1261,1188,17,JPB601603642
3839,267598,921,391,1262,2115,3,TWD951634111
9178,202083,465,13,1865,2076,3,TWA211458101
6604,485376,465,530,1446,1411,3,TWA451497811
9141,307304,465,487,1537,1700,3,HKD251436706
1423,292467,465,525,519,464,3,CNA651302132
2279,227160,458,727,2016,1995,3,TWD951643110
285,203180,1609,248,281,103,52,QMUY41600121
18,222197,1609,70,158,142,52,GBARL1600460
242,232333,465,818,1003,173,3,TWA531579711
7463,279823,465,758,1293,2169,3,TWA210217103
168,233325,465,442,1711,2238,3,TWK230801205
1641,239904,2157,924,2184,1784,10,TWE531620202
8206,269839,2022,196,552,496,52,USSM10905699
3230,275226,458,390,2161,2200,3,TWX831611111
1274,260389,465,635,1602,1607,3,TWA451403061
874,263079,465,370,739,1038,3,CNT081400004
2736,283898,465,878,1168,917,3,TWA130400305
4443,238132,465,500,824,781,3,GTTA31205002
2666,295915,465,610,2075,2121,3,TWD631519003
5761,251715,465,729,1297,1231,3,TWD631314102
2463,222432,465,442,1618,1622,3,TWK231388837
8369,268120,458,618,1636,1652,3,TWK951600201
6376,293825,465,633,1679,1735,3,TWB670704202
5099,247954,465,589,1576,1564,3,TWA270209011
5173,240117,465,446,2067,2114,3,TWA459962204
8542,227892,465,877,2084,1307,3,TWR031403007
3713,189727,465,98,271,238,52,AUBM01600098
4163,290795,465,446,1841,2094,3,TWA450689707
7299,210976,465,772,2066,2127,3,TWA531042212
7248,267598,465,910,1053,2115,3,TWD950625101
8136,307304,465,639,2208,2253,3,TWD950934105
8664,290481,465,108,1048,1172,17,JPB601600455
5506,230667,458,651,1724,1750,3,TWA470902003
6554,254014,465,675,33,1093,3,TWC150009003
4762,294138,458,499,1384,1576,3,TWK970500902
9629,228284,465,391,457,331,31,TWA531512749
1237,263732,458,499,1384,1330,3,TWK970701302
1967,239808,465,724,2129,2171,3,TWA451500409
1410,187663,465,442,485,363,3,TWK231609102
797,245446,1259,905,2165,2205,3,TWA451407912
1261,238968,458,499,1384,1558,3,TWK970000101
2454,255582,437,168,1601,1604,17,JPVI01535790
3665,235520,458,722,1007,1458,3,TWBR11607001
1212,247222,465,838,1332,1258,3,TWA451098003
685,234161,458,603,1689,1704,3,TWA211656001
3210,365165,465,704,503,447,3,TWA531669702
7807,275304,465,785,178,160,3,TWA531530002
3192,303542,465,540,1533,1503,3,TWK231307201
7871,229877,458,315,1629,1481,3,TWA531601293
1717,306085,458,591,609,1051,3,TWA770400202
8245,322142,465,763,1548,1516,3,TWA459801803
3427,261590,465,909,320,289,3,TWA530401208
361,243840,465,442,2082,1700,3,TWK231407303
2791,275110,465,794,1371,1316,3,TWF671100111
6601,202501,465,770,1906,1957,3,TWI451400028
5312,295183,465,503,1396,1234,3,TWX351400007
5041,246752,465,909,14,17,3,TWA530671209
3328,255346,465,706,1138,1036,3,TWA538705401
4830,218958,1609,373,60,53,52,USQX91601626
7587,86622,458,760,1893,1941,3,TWBN31600001
5010,237029,465,774,1912,1967,3,TWJ010800407
5955,273809,465,633,1679,800,3,TWB670301211
3841,233639,921,681,592,486,31,KRA491401700
7453,279510,465,639,2087,1587,3,TWD951568102
4415,275391,430,328,948,878,52,USSM11506787
3303,260284,465,759,1781,1802,3,TWB511382102
6060,271047,458,794,1349,1316,3,TWF671300211
825,249626,458,727,1750,1587,3,TWD951643209
814,222891,465,446,2043,2094,3,TWK231307020
4427,299572,465,710,1818,1831,3,TWA470814004
4975,240718,1011,366,674,627,52,USAT21600543
2405,275330,465,785,10,12,3,TWA531176506
214,292780,458,727,1667,1541,3,TWD951643107
672,219193,1609,70,156,140,52,GBARL1601358
2640,236564,465,844,186,172,3,TWA531261801
7793,226220,465,754,1292,1699,3,TWA471205006
74,231444,465,499,1384,1269,3,TWK970200308
6039,276480,465,577,1344,1389,3,TWA210722802
2510,204209,1011,73,434,387,52,GBCTA1500047
6804,253910,465,577,1355,1867,3,TWA210419909
1398,248790,465,495,1366,1310,3,TWA211328806
519,299258,465,580,1559,1547,3,TWJ010900404
3871,150987,465,446,2043,2094,3,TWA450065407
5900,303438,458,458,1304,1236,3,TWAK11600018
3126,260806,465,727,2016,1995,3,TWD951343108
4178,167392,465,446,2043,2094,3,TWK241000631
1702,253074,465,483,1515,1756,3,TWC230814104
3938,238341,465,624,1657,1672,3,TWD631416208
3979,256000,465,892,1007,431,3,TWA471311001
4030,291735,465,442,1985,1209,3,TWK230700602
810,283846,444,19,700,647,31,TWA531700495
4858,250880,458,784,1233,1071,3,TWA471405004
7394,224444,465,734,1853,1895,3,TWK010800009
6544,260911,465,774,1912,1439,3,TWJ011300202
7451,229982,465,770,1906,1957,3,TWI451200009
2606,202292,437,64,1481,1442,17,JPB601603435
343,201665,458,499,1384,1330,3,TWK971601201
4610,241972,465,844,722,1097,3,TWA531075101
2337,231235,458,593,1586,1575,3,HKC381600002
3463,270602,465,785,722,181,3,TWA530920704
8204,317675,465,429,410,370,3,TWAW71501803
8383,247296,921,764,483,1413,3,TWAG11500301
2092,234893,465,651,1575,1724,3,TWX351400037
3386,264542,465,622,719,674,3,TWA531428410
5707,241789,458,662,1591,1498,3,TWA470602005
8510,282432,465,768,2233,2284,3,TWX351600033
6082,237470,465,391,1537,1509,3,TWA211251006
5714,332904,437,272,945,874,17,JPU901602778
8610,191529,465,391,203,479,31,TWA531512719
2522,338964,2022,292,1077,989,17,JPJ221200411
9410,248058,465,500,824,2125,3,GTTA31205004
6692,279824,458,794,1371,1316,3,TWF671300201
8005,278883,458,499,1384,1576,3,TWK970000105
6243,267072,458,663,927,852,3,TWJ011600801
3482,237818,465,14,1010,1534,3,TWA771100998
6626,243879,465,685,1778,1801,3,TWL251507102
2926,260911,465,838,1565,2238,3,TWA451102909
542,225906,465,330,1594,1463,3,TWD950506201
2517,217756,465,140,355,326,3,HKI111500003
6964,264150,465,23,12,181,3,TWA271600022
3933,254746,458,477,1378,1325,3,TWK231680810
523,208692,1609,373,60,53,52,USQX91600011
3631,250671,465,446,1573,2094,3,TWA450689703
4805,261433,465,446,2043,2094,3,TWA450216382
795,308453,458,915,2190,532,3,TWU711701006
4743,267493,465,442,1595,1439,3,TWK231609110
621,211696,465,450,1502,1489,3,TWD951447102
4226,260702,458,639,1262,2115,3,TWD951634105
299,297795,458,499,1384,1576,3,TWK971601109
6667,224809,465,295,861,807,52,GBARL1601133
2076,232896,921,435,1941,2291,3,TWJ011600103
2876,238863,458,937,2236,2288,3,TWK231610609
1706,226732,465,783,362,340,3,TWAG11500102
9320,265717,465,835,1599,1601,3,TWJ011100308
3130,273312,458,458,1304,1236,3,TWAK11600022
5456,281495,465,633,1679,1576,3,TWB670805205
8248,309342,465,706,191,248,3,TWA538806902
9075,238654,465,910,525,1533,3,TWD951025103
5347,192888,465,734,1853,1895,3,TWK010800001
305,270419,465,421,1041,686,3,TWEM31104003
9318,202368,921,5,1775,1865,3,TWB671401101
7814,454948,458,618,1636,1651,3,TWK951600229
8468,253283,465,330,2148,2211,3,TWD950306208
6743,297586,458,727,1750,1341,3,TWD951643201
5604,291840,458,662,2076,1304,3,TWA471305004
5186,202617,465,614,2189,2218,3,TWA531150009
9116,310657,465,58,532,475,52,DED168000016
6676,337478,465,446,2043,2094,3,TWA450160923
3289,276375,465,639,2016,1389,3,TWD951234103
2582,228101,465,53,1657,1672,3,TWD631518102
1084,252656,465,610,1622,1377,3,TWD631557601
2174,266135,465,710,1818,1834,3,TWA470821006
1035,277106,465,600,1605,1538,3,TWA450587602
1797,217870,465,351,987,926,52,USRC11502934
6563,189648,465,421,2118,2183,3,TWU971402008
1980,375936,458,725,1840,1873,3,TWAE31600957
5229,285361,465,785,180,447,3,TWA531176501
3873,321619,465,765,1945,1700,3,CND141400063
2225,284839,465,622,1650,1874,3,CNA231302855
5120,194377,465,172,471,420,31,KRA381500393
3352,247118,458,499,1384,1576,3,TWK970701305
6069,209769,465,876,1564,1550,24,HKD250319011
7057,287660,465,692,1711,1844,3,TWC230313109
1756,256940,465,23,2049,1700,3,TGTM30904001
1232,320992,458,421,1547,1515,3,TWU971601001
6947,325172,465,477,1616,1700,3,TWK231303901
3922,247954,465,501,621,1773,3,TWJ511100045
1194,244610,465,600,1605,1533,3,TWA450689502
8167,208770,465,599,1603,1608,3,CAN111100649
2822,260806,465,330,2016,2252,3,TWD950806104
2925,255373,458,803,1943,2233,3,TWL250900309
310,246804,458,667,2106,2151,3,TWO331600001
4355,251088,465,481,1283,1446,3,TWA450717891
1265,325920,458,663,1801,1960,3,TWJ011600806
7979,235128,465,614,654,1177,3,TWA531532506
6446,280346,921,10,2114,1598,3,TWU651501001
4655,230759,458,662,1986,1599,3,TWA471203001
1332,295549,465,421,87,1097,3,HKI490351106
7369,194873,465,313,925,850,31,KRA381206090
4184,229773,465,421,453,662,3,HKI491451502
2656,335934,458,465,358,2013,3,TWB671604402
9304,177841,465,754,421,380,3,TWA471205008
1711,270419,458,726,1844,1881,3,TWB511694007
4880,351782,465,794,1371,1316,3,TWF670500205
3661,187392,458,805,1264,1233,3,TWU711601985
27,202368,458,446,2043,2094,3,TWK231680820
615,230295,1259,905,2165,2205,3,TWA451407917
1221,200713,444,388,419,379,31,KRA301600031
799,191904,458,505,1398,1349,3,TWS831700001
1090,227892,465,446,1573,2094,3,TWK231105502
2455,241057,465,330,340,1135,3,TWD950406105
3454,286139,465,763,2018,1669,3,TWA470202002
2867,239579,1616,223,680,738,52,SEBGA1500364
3732,254432,465,931,1246,2005,3,TWA451599505
1950,250671,465,772,1204,1049,3,TWA270601006
1854,310648,465,919,1497,1454,3,TWU711400301
5075,230295,2157,676,477,1099,10,TWI431603213
1873,237888,458,555,1509,1478,3,TWU711601912
8290,230852,465,545,1463,1610,3,TWA771201043
9440,279196,465,772,985,22,3,TWA270601010
578,339800,465,446,1841,2094,3,TWK231105511
6988,220473,458,140,355,326,3,HKI111600012
3171,332982,465,622,942,869,3,TWA531651902
1142,229990,458,743,974,1536,3,TWA471306003
7549,287869,465,550,2035,1644,3,TWA539012901
5349,296855,921,391,2172,2213,3,CNZ171500072
5836,255164,458,548,1715,1745,3,TWA471596003
2521,229668,465,845,2153,2195,3,TWA211659501
4798,276688,1609,817,1500,1777,3,TWR071200005
2112,294243,465,514,1708,2146,3,TWC611310202
1692,225384,465,758,2119,1706,3,TWA211630810
4668,292989,465,14,762,1109,3,TWA770600484
788,231653,465,421,1126,548,3,HKI490151107
3325,214308,458,41,1707,1969,3,CNA231602589
7015,275667,465,838,2192,1700,3,TWA451295007
8646,284421,465,577,2053,1877,3,TWR031202005
4401,278688,458,883,1991,2048,3,TWB511699022
8504,254885,465,330,954,881,3,TWD951206103
4823,221100,465,529,720,1003,3,TWA530493701
2518,248476,465,589,244,220,3,TWA270209011
99,334349,458,499,1384,1330,3,TWK970100210
5969,227056,465,635,27,1399,3,TWA451403062
4906,266448,465,902,2161,2200,3,TWA211226909
7078,267072,458,832,2152,1405,3,TWV911600007
5425,200385,465,78,220,203,52,DKAZA1600015
4987,254223,465,758,1837,1865,3,TWA211125206
6502,247060,465,534,1329,1255,3,TWR031200103
5417,326426,458,724,1979,2035,3,TWA451690606
3833,281808,458,651,2028,1750,3,TWA470441001
4565,313991,465,446,1857,2094,3,TWK230801610
9270,286066,465,421,728,686,3,TWA531407423
4513,286464,2157,827,1924,2030,10,TWA451602403
6295,269479,465,633,547,429,3,TWA531398020
6427,230400,465,682,335,312,3,TWA211555801
4091,240744,465,600,1605,2091,3,TWQ951000102
7771,231967,465,931,1336,1700,3,TWA451395901
1893,287686,465,864,14,16,3,TWA530773203
8057,266496,458,791,1931,1994,3,TWU711601703
4705,207621,465,651,1725,1751,3,TWX351400038
7554,249730,465,607,1924,1618,3,TWA211554701
6547,230086,444,412,132,125,31,KRA381601814
2932,204277,444,114,1254,1180,31,KRA301600436
7696,304970,1152,597,1364,1299,3,TWC930600036
8291,287555,465,459,1337,1265,3,TWA770300081
4775,272160,458,922,1589,1583,3,TWR131606401
5576,276271,465,770,1906,1957,3,TWI451200005
8582,263105,465,714,1580,1930,3,TWA770700609
7360,307797,921,447,1857,1900,3,TWK231488845
8180,224548,465,910,2016,2115,3,TWD950925102
7343,269688,465,600,1605,1611,3,TWA450587608
244,308819,465,579,1163,162,3,TWW851500003
1130,285570,458,499,1384,1330,3,TWK971601310
2555,248058,921,391,641,589,31,TWA531700226
1521,258577,465,568,243,673,3,SGA050700781
2848,271673,465,463,1940,2003,3,TWA770500402
7021,210651,465,62,275,242,52,USWB11002956
2012,230844,465,785,19,22,3,TWA530887305
1548,210768,465,931,1809,1765,3,TWA451395904
4349,249835,465,446,1573,2094,3,TWA450482301
1248,258089,458,499,1384,1576,3,TWK971001608
588,315663,465,634,1924,1906,3,MYCS11200002
4272,261015,458,667,1934,1999,3,TWO331600003
5651,278700,465,633,484,684,3,TWA531576510
4932,218801,444,254,873,903,31,KRA381601870
6924,342308,458,458,1304,1236,3,TWAK11600017
3106,191268,444,24,466,147,31,TWA531700062
8872,193750,444,335,40,366,31,TWA531603278
7196,248581,465,766,1335,1262,3,TWA459652302
5059,264024,458,750,1878,1666,3,TWV671600026
5786,319088,465,580,1559,1547,3,TWJ010900408
3027,271595,465,529,895,1098,3,TWA530000205
2,227343,465,818,909,836,3,TWA531657203
263,234893,465,462,2150,1576,3,HKH621401001
4187,353568,458,552,1651,1665,3,TWV671600045
2418,321689,465,529,720,1089,3,TWA530367802
3372,437881,465,662,1752,2263,3,TWA471302001
403,278883,465,446,1857,2094,3,TWK231104801
4102,271776,458,521,1416,1372,3,TWP011620406
7193,227369,465,846,1466,2105,3,TWB511172002
8237,222459,921,265,2245,2312,31,KRA381204868
5992,189335,458,917,1369,1313,3,TWL411600001
2303,248848,458,662,1934,1960,3,TWA471107003
868,254815,465,579,2078,1400,3,TWA259800102
4051,291552,465,859,75,1006,3,CNA260736203
748,232803,465,481,1605,1611,3,TWA450688903
4097,223399,1259,384,1881,1933,3,TWA451500202
5790,274494,921,391,1769,1792,3,CNZ171500037
